user_id,total_ratings,avg_rating,rating_std,total_purchases,total_spend,avg_order_value,total_clicks,view_count,add_to_cart_count,account_age_days,is_premium,gender_encoded,purchase_frequency,activity_score
236,24,2.958333333333333,1.334465099374755,7,6408.9,915.5571428571428,62,23,12,392,1,1,0.0178117048346055,26.9
237,16,3.0625,1.691892431568863,9,3880.12,431.1244444444444,34,15,2,1063,0,2,0.0084586466165413,17.9
238,18,2.9444444444444446,1.5135553089341052,8,5832.88,729.11,54,24,9,997,1,0,0.0080160320641282,23.8
239,21,3.380952380952381,1.6271505915615332,4,5295.76,1323.94,42,15,6,100,1,2,0.0396039603960396,18.8
240,21,2.7142857142857144,1.230563169563316,8,5879.93,734.99125,37,16,5,36,0,1,0.2162162162162162,19.3
241,10,3.0,1.8257418583505536,11,8295.66,754.1509090909091,58,23,8,751,1,2,0.014627659574468,24.9
242,18,2.9444444444444446,1.4741786236338814,12,6402.55,533.5458333333333,53,22,10,507,0,2,0.0236220472440944,25.5
243,24,2.9166666666666665,1.2825472842090009,5,2994.75,598.95,41,17,3,141,1,2,0.0352112676056338,19.6
244,25,2.68,1.2489995996796797,9,6049.66,672.1844444444445,46,13,7,1028,1,2,0.0087463556851311,23.3
245,17,2.411764705882353,1.460257833800754,12,10475.98,872.9983333333333,59,22,12,647,0,2,0.0185185185185185,27.1
246,16,3.125,1.1474609652039005,3,2467.54,822.5133333333333,50,23,4,71,1,2,0.0416666666666666,19.7
247,32,3.03125,1.4915758066879383,13,10304.56,792.6584615384616,45,15,7,561,1,2,0.0231316725978647,26.4
248,22,3.3181818181818183,1.393398163325344,5,3134.78,626.956,49,20,5,261,0,3,0.0190839694656488,21.6
249,23,2.8260869565217392,1.5565747335691182,8,8405.49,1050.68625,49,18,8,455,1,0,0.0175438596491228,23.3
250,20,2.8,1.5078740698501036,4,1293.1,323.275,40,16,7,974,0,2,0.0041025641025641,18.0
251,18,3.111111111111111,1.2313975269103985,11,7264.7,660.4272727272727,64,28,6,1035,0,0,0.0106177606177606,28.3
252,19,3.1052631578947367,1.5949481650269413,8,6220.4800000000005,777.5600000000001,62,15,8,1073,0,0,0.0074487895716946,26.4
253,23,3.260869565217391,1.3217547325894203,10,8255.08,825.508,46,12,6,158,1,0,0.0628930817610062,23.4
254,19,2.473684210526316,1.3891812557774843,2,751.46,375.73,59,18,9,538,0,1,0.0037105751391465,22.5
255,23,3.0434782608695654,1.3306956782609212,10,7602.02,760.202,43,22,8,599,0,2,0.0166666666666666,22.5
256,19,2.789473684210526,1.31567250942124,6,3071.45,511.9083333333333,53,15,12,197,0,0,0.0303030303030303,22.7
257,17,3.0,1.3228756555322954,15,12001.46,800.0973333333333,49,20,10,80,1,1,0.1851851851851851,25.6
258,17,2.9411764705882355,1.5600716423971577,13,9691.67,745.5130769230769,55,20,6,879,1,0,0.0147727272727272,26.4
259,25,3.2,1.4433756729740643,13,9186.92,706.6861538461538,52,22,5,1021,0,3,0.0127201565557729,27.1
260,20,3.4,1.500876936643164,6,4476.89,746.1483333333334,50,17,11,388,0,1,0.0154241645244215,22.0
261,15,2.6666666666666665,1.4960264830861911,14,11783.56,841.6828571428571,42,20,6,1078,0,1,0.0129749768303985,22.6
262,21,3.095238095238096,1.4458479140200706,14,9446.6,674.7571428571429,53,18,6,282,0,0,0.0494699646643109,27.1
263,22,2.5454545454545454,1.3354960814430656,11,13265.01,1205.91,46,18,8,466,0,0,0.0235546038543897,23.7
264,17,3.3529411764705883,1.3666188418222285,13,8196.43,630.4946153846154,42,12,6,87,1,1,0.1477272727272727,22.5
265,21,3.238095238095238,1.1791845447071423,6,2013.3,335.55,45,12,7,968,0,1,0.0061919504643962,20.7
266,14,2.857142857142857,1.6104057232283402,7,6607.34,943.9057142857145,45,21,10,768,1,2,0.0091027308192457,19.8
267,21,2.8095238095238093,1.569045812557671,8,4888.15,611.01875,45,14,10,1072,0,0,0.0074557315936626,21.7
268,16,3.0625,1.436140661634507,11,8981.27,816.4790909090909,47,16,9,723,1,1,0.0151933701657458,22.8
269,18,2.6666666666666665,1.1881770515720091,9,4659.99,517.7766666666666,56,19,9,559,0,1,0.0160714285714285,24.9
270,24,3.4166666666666665,1.442120017518492,5,4307.42,861.484,55,21,7,589,0,1,0.0084745762711864,23.8
271,19,3.0526315789473686,1.4709665835968129,8,8400.119999999999,1050.015,37,12,2,426,0,2,0.018735362997658,18.9
272,29,3.206896551724138,1.4971236790408555,11,11941.14,1085.5581818181818,55,20,9,982,0,2,0.0111902339776195,27.8
273,23,2.6956521739130435,1.362977442909978,5,4460.81,892.162,47,25,6,1088,0,2,0.0045913682277318,21.200000000000003
274,20,3.0,1.555973210430998,11,7749.5,704.5,52,18,8,300,0,2,0.0365448504983388,25.1
275,20,2.55,1.5719582155957412,5,4525.39,905.078,53,24,5,1077,0,0,0.0046382189239332,22.4
276,20,3.0,1.4867838833500564,9,7440.24,826.6933333333333,45,19,5,881,1,1,0.010204081632653,22.0
277,20,2.75,1.332784974957958,9,5455.33,606.1477777777777,45,14,7,977,1,1,0.00920245398773,22.0
278,17,2.823529411764706,1.1850788010532811,5,2574.87,514.9739999999999,49,19,5,580,0,1,0.0086058519793459,20.6
279,15,2.933333333333333,1.334523278535216,9,4042.37,449.15222222222224,48,19,7,630,0,2,0.0142630744849445,21.9
280,25,2.92,1.1874342087037917,11,7618.46,692.5872727272728,43,17,4,17,0,1,0.6111111111111112,23.4
281,19,3.210526315789474,1.4367767695018308,11,7321.85,665.6227272727273,51,15,10,920,1,0,0.011943539630836,24.6
282,20,2.7,1.1742858972247994,3,1200.67,400.22333333333336,45,12,8,415,1,1,0.0072115384615384,19.0
283,19,3.0,1.4142135623730951,5,2185.65,437.13,58,23,11,73,1,1,0.0675675675675675,23.7
284,24,2.875,1.3929168644626098,6,5732.2,955.3666666666668,56,23,7,266,1,0,0.0224719101123595,24.6
285,14,2.9285714285714284,1.1411388181101378,8,4001.19,500.14875,41,18,3,927,1,0,0.0086206896551724,19.1
286,10,2.8,1.4757295747452437,6,4704.6900000000005,784.1150000000001,53,20,6,581,0,2,0.0103092783505154,20.9
287,25,2.64,1.254325848148452,11,9931.48,902.8618181818182,50,22,4,203,0,0,0.0539215686274509,25.5
288,22,3.3181818181818183,1.04135276655684,12,7433.74,619.4783333333334,52,24,3,450,1,1,0.0266075388026607,26.0
289,19,2.8421052631578947,1.5370663939515443,8,5008.95,626.11875,56,29,7,346,1,0,0.0230547550432276,24.6
290,12,2.833333333333333,1.6966991126265962,13,12833.11,987.1623076923078,47,19,6,90,0,1,0.1428571428571428,23.0
291,30,3.2666666666666666,1.5070714541175851,8,3944.88,493.11,58,23,9,434,1,1,0.0183908045977011,27.4
292,28,2.7857142857142856,1.3972762620115438,11,8534.42,775.8563636363637,54,27,7,143,0,1,0.0763888888888889,27.3
293,27,3.1481481481481484,1.2619796324000607,11,6331.18,575.5618181818182,46,21,5,200,1,1,0.0547263681592039,24.7
294,24,3.333333333333333,1.4939491483885974,9,7255.22,806.1355555555556,59,22,10,336,1,0,0.0267062314540059,27.0
295,19,3.1052631578947367,1.4867838833500564,8,3753.32,469.165,53,20,8,50,0,2,0.1568627450980392,23.7
296,8,3.0,1.6035674514745464,8,7469.6,933.7,51,20,7,517,0,0,0.0154440154440154,20.9
297,23,3.0,1.4142135623730951,7,5845.64,835.0914285714287,58,33,3,262,0,0,0.026615969581749,25.5
298,15,2.8666666666666667,1.245945806357946,6,2526.65,421.10833333333335,46,17,5,539,1,2,0.0111111111111111,19.8
299,21,3.0476190476190474,1.6271505915615334,10,6447.93,644.793,59,22,4,461,1,2,0.0216450216450216,26.9
300,21,2.761904761904762,1.1791845447071423,7,6501.43,928.7757142857143,38,15,3,754,1,1,0.0092715231788079,19.1
301,16,3.25,1.3904435743076138,7,6182.09,883.1557142857143,48,20,7,243,1,2,0.0286885245901639,21.1
302,25,2.36,1.319090595827292,6,6271.99,1045.3316666666667,41,20,7,436,1,1,0.0137299771167048,20.3
303,15,2.6,1.2983506020002014,11,8359.06,759.9145454545454,49,25,8,555,1,1,0.0197841726618705,23.2
304,16,3.1875,1.7594980344783944,5,3123.1,624.62,46,15,7,148,0,0,0.0335570469798657,19.5
305,17,3.235294117647059,1.0914103126634984,6,8014.75,1335.7916666666667,38,16,5,270,0,2,0.022140221402214,17.8
306,21,2.9047619047619047,1.5134319246256802,6,5235.57,872.5949999999999,50,28,4,886,1,1,0.0067643742953776,22.2
307,20,2.6,1.231174022502185,12,3909.02,325.75166666666667,52,20,11,596,0,2,0.0201005025125628,25.6
308,21,3.095238095238096,1.48002573980191,9,7010.14,778.9044444444445,43,13,4,453,1,0,0.0198237885462555,21.6
309,22,3.0454545454545454,1.557692821581626,9,5682.36,631.3733333333333,41,10,10,390,0,1,0.0230179028132992,21.2
310,20,2.8,1.5423836644690752,7,4319.42,617.0600000000001,41,15,7,540,1,2,0.0129390018484288,19.8
311,14,2.9285714285714284,1.4917354742965407,9,7340.469999999999,815.6077777777778,50,22,6,656,1,3,0.0136986301369863,22.3
312,27,2.1481481481481484,1.4332240069615965,15,11804.84,786.9893333333333,44,21,4,942,0,1,0.0159066808059384,26.1
313,16,2.5,1.3165611772087666,4,4895.81,1223.9525,44,17,7,892,1,1,0.0044792833146696,18.4
314,17,2.647058823529412,1.4975470138942315,9,6416.83,712.9811111111111,55,24,6,125,0,1,0.0714285714285714,24.4
315,17,2.823529411764706,1.380004262568012,6,2315.16,385.86,54,19,7,890,0,2,0.0067340067340067,22.6
316,19,3.5789473684210527,1.1212983285105116,11,6730.6,611.8727272727273,53,24,9,891,0,1,0.0123318385650224,25.2
317,19,2.6842105263157894,1.6347827439397078,10,9058.57,905.857,58,22,8,632,0,0,0.0157977883096366,26.2
318,19,3.1578947368421053,1.2588865404147536,11,6161.49,560.1354545454545,44,14,7,221,0,2,0.0495495495495495,22.5
319,23,2.6956521739130435,1.550213551526359,11,7470.27,679.1154545454546,48,18,10,409,1,1,0.0268292682926829,24.5
320,22,3.0,1.632993161855452,7,7214.290000000001,1030.6128571428574,53,28,4,879,0,2,0.0079545454545454,23.8
321,20,3.4,1.429022485182754,10,7372.14,737.214,44,13,9,154,1,0,0.064516129032258,22.2
322,16,2.625,1.2583057392117916,10,9718.89,971.889,48,14,13,497,1,1,0.0200803212851405,22.6
323,17,2.8823529411764706,1.3173056280328643,5,5980.59,1196.118,47,23,1,891,0,2,0.0056053811659192,20.0
324,20,3.35,1.424411235711461,6,2613.59,435.59833333333336,46,21,8,983,1,1,0.0060975609756097,20.8
325,25,2.56,1.3868429375143148,13,5066.31,389.7161538461538,52,22,6,651,0,2,0.0199386503067484,27.1
326,18,3.055555555555556,1.4741786236338814,10,8654.19,865.4190000000001,40,16,5,967,0,1,0.0103305785123966,20.6
327,23,3.0869565217391304,1.0834726777719228,7,4074.82,582.1171428571428,37,20,6,726,1,0,0.0096286107290233,19.2
328,19,3.210526315789474,1.3975751766073286,10,8356.21,835.6209999999999,64,23,6,74,0,0,0.1333333333333333,28.0
329,23,3.130434782608696,1.3586205512841107,7,4670.08,667.1542857142857,44,16,9,694,1,0,0.0100719424460431,21.3
330,22,2.5,1.535298947157477,6,5137.51,856.2516666666667,45,13,9,674,0,0,0.0088888888888888,20.9
331,18,3.055555555555556,1.3920878193318216,12,7139.98,594.9983333333333,56,29,8,216,0,0,0.0552995391705069,26.4
332,10,2.6,1.3498971154211057,9,7244.99,804.9988888888888,47,18,10,306,1,0,0.0293159609120521,20.6
333,20,2.6,1.500876936643164,15,15585.48,1039.032,42,15,6,1042,0,1,0.0143815915627996,24.1
334,12,3.333333333333333,1.370688833684684,6,3412.97,568.8283333333333,56,22,6,209,1,0,0.0285714285714285,22.200000000000003
335,14,3.2857142857142856,1.5406577730392863,9,6879.400000000001,764.3777777777779,39,20,4,374,1,0,0.024,19.0
336,15,3.066666666666667,1.2798809468443688,6,1998.6,333.1,61,26,10,221,0,2,0.027027027027027,24.3
337,9,3.111111111111111,1.1666666666666667,12,7403.73,616.9775,39,16,4,716,1,1,0.0167364016736401,19.5
338,16,2.5,1.2649110640673518,8,5370.219999999999,671.2774999999999,51,21,9,576,0,0,0.0138648180242634,22.5
339,12,3.25,1.764549903980152,5,1604.14,320.828,41,16,10,1003,1,0,0.0049800796812749,17.2
340,18,3.4444444444444446,1.5424282697487948,8,4323.46,540.4325,55,29,6,384,1,0,0.0207792207792207,24.1
341,28,3.071428571428572,1.3313477278633,14,10859.26,775.6614285714286,67,32,5,67,0,0,0.2058823529411764,32.7
342,13,2.923076923076923,1.1151635501529555,9,9157.85,1017.5388888888888,50,22,3,674,1,1,0.0133333333333333,22.1
343,15,2.8666666666666667,1.245945806357946,9,4364.0,484.8888888888889,57,22,11,465,0,1,0.01931330472103,24.6
344,16,3.1875,1.2763881332363862,5,1922.42,384.484,51,15,7,852,0,1,0.0058616647127784,21.0
345,17,3.411764705882353,1.4168108346481791,10,9501.32,950.132,51,22,5,711,1,1,0.0140449438202247,23.7
346,14,3.142857142857143,1.4600918230947435,2,2621.59,1310.795,65,23,8,233,1,1,0.0085470085470085,23.3
347,17,2.117647058823529,0.9926198253344828,9,6204.67,689.4077777777778,53,29,4,789,0,2,0.0113924050632911,23.8
348,31,3.161290322580645,1.344043010064494,5,3750.4,750.08,41,17,7,996,0,2,0.0050150451354062,21.0
349,25,3.08,1.3203534880225576,4,3006.55,751.6374999999999,39,23,7,1030,0,0,0.0038797284190106,18.7
350,13,3.076923076923077,1.6563785025137652,12,12931.87,1077.6558333333337,50,16,11,502,1,0,0.0238568588469184,23.6
351,19,2.6842105263157894,1.4549773415168656,7,5748.530000000001,821.2185714285715,41,19,7,143,1,1,0.0486111111111111,19.6
352,18,3.0,1.4552137502179978,8,5975.33,746.91625,46,14,7,445,0,0,0.0179372197309417,21.4
353,16,2.75,1.183215956619923,12,9849.25,820.7708333333334,53,22,9,539,0,2,0.0222222222222222,25.1
354,26,2.8076923076923075,1.3861956793824102,6,5695.27,949.2116666666666,49,18,8,817,0,1,0.0073349633251833,22.9
355,16,3.3125,1.6214705259938174,7,7220.89,1031.5557142857144,59,25,8,735,0,0,0.0095108695652173,24.4
356,20,2.85,1.460893742308382,8,4000.13,500.01625,55,23,12,545,0,0,0.0146520146520146,24.5
357,20,3.1,1.4473205733717958,4,1921.69,480.4225,47,18,8,876,0,0,0.0045610034207525,20.1
358,18,2.888888888888889,1.2313975269103985,6,4579.5,763.25,45,12,11,956,1,0,0.006269592476489,20.1
359,25,2.88,1.3638181696985856,6,4931.04,821.84,53,24,8,567,0,1,0.0105633802816901,23.9
360,11,2.636363636363636,1.6292775867068985,10,8395.75,839.575,46,26,9,924,1,0,0.0108108108108108,21.0
361,21,2.857142857142857,1.4589624493356326,3,2305.96,768.6533333333333,39,17,6,418,0,2,0.0071599045346062,17.4
362,19,3.1052631578947367,1.3701069237311885,8,6081.58,760.1975,49,16,10,27,0,0,0.2857142857142857,22.5
363,21,2.1904761904761907,1.4359334113755975,10,9169.74,916.974,46,22,3,814,1,2,0.0122699386503067,23.0
364,19,3.421052631578948,1.5024346712987116,8,5134.82,641.8525,55,12,10,727,1,1,0.0109890109890109,24.3
365,14,2.571428571428572,1.4525460784051256,12,8910.2,742.5166666666668,42,19,9,991,0,2,0.0120967741935483,21.4
366,10,3.1,1.5951314818673863,12,7677.0,639.75,66,25,12,331,1,0,0.036144578313253,27.8
367,23,2.9565217391304346,1.2239377906638147,9,2599.08,288.78666666666663,53,21,8,29,1,0,0.3,25.0
368,21,3.142857142857143,1.7113069358158484,10,6885.75,688.575,43,18,8,566,0,1,0.0176366843033509,22.1
369,20,2.95,1.3562719801759993,12,11462.08,955.1733333333332,49,22,5,174,1,1,0.0685714285714285,24.7
370,18,3.055555555555556,1.2589548523523144,12,6413.1900000000005,534.4325,51,23,10,582,0,0,0.0205831903945111,24.9
371,16,3.3125,1.3022416570411703,7,5877.65,839.6642857142857,62,27,9,486,0,2,0.0143737166324435,25.3
372,13,3.076923076923077,1.3204505835470497,4,4482.63,1120.6575,30,10,4,164,0,1,0.0242424242424242,13.6
373,26,2.6923076923076925,1.568929081105472,8,4887.29,610.91125,54,23,8,917,0,2,0.008714596949891,25.4
374,19,2.8947368421052637,1.4489358870144542,6,6131.33,1021.8883333333332,53,13,12,504,0,2,0.0118811881188118,22.7
375,20,3.5,1.3954814298487217,6,3330.41,555.0683333333333,43,15,8,1001,1,1,0.0059880239520958,19.9
376,27,2.6296296296296298,1.3908533116302864,10,9082.64,908.264,45,17,8,180,0,2,0.0552486187845303,23.9
377,16,2.875,1.6683325008322931,10,7353.54,735.354,53,24,10,730,1,2,0.0136798905608755,24.1
378,26,3.3461538461538463,1.412580834991264,6,4073.97,678.995,55,21,8,133,1,1,0.044776119402985,24.7
379,26,2.6153846153846154,1.3289672103381056,9,7726.929999999999,858.5477777777777,51,21,6,900,0,1,0.0099889012208657,25.0
380,22,3.272727272727273,1.5175738212786565,3,2322.83,774.2766666666666,48,19,6,696,0,1,0.0043041606886657,20.3
381,17,2.647058823529412,1.411611511296054,12,9520.31,793.3591666666666,42,17,8,289,0,1,0.0413793103448275,22.0
382,15,2.7333333333333334,1.624221425205085,7,2469.71,352.8157142857143,35,12,10,183,0,0,0.0380434782608695,17.0
383,20,3.1,1.3726654823065194,7,5695.1,813.5857142857143,69,26,16,686,0,1,0.0101892285298398,28.2
384,18,2.7222222222222223,1.6379885640466825,7,4865.57,695.0814285714285,40,15,5,136,1,2,0.0510948905109489,19.1
385,21,3.380952380952381,1.321975433818287,5,4420.96,884.192,50,22,7,1065,1,1,0.0046904315196998,21.7
386,23,3.0434782608695654,1.460954260673022,5,3733.97,746.794,51,23,9,408,1,0,0.0122249388753056,22.4
387,22,3.136363636363636,1.4895015000377538,12,7196.09,599.6741666666667,64,14,18,344,1,3,0.0347826086956521,29.6
388,21,2.571428571428572,1.2873006086935783,7,6026.3,860.9,41,20,6,213,0,0,0.0327102803738317,20.0
389,28,3.2857142857142856,1.4104672946998766,9,7486.38,831.82,61,25,8,537,1,0,0.0167286245353159,28.4
390,19,2.473684210526316,1.2187617145935723,13,9174.97,705.7669230769231,58,24,6,721,0,0,0.0180055401662049,27.7
391,21,3.2857142857142856,1.6775832957816772,12,10863.13,905.2608333333334,50,17,10,695,1,2,0.0172413793103448,25.2
392,16,3.5,1.4605934866804429,8,5005.7,625.7125,58,24,19,91,0,0,0.0869565217391304,24.6
393,22,3.409090909090909,1.181568405173351,12,10269.79,855.8158333333334,46,16,11,360,0,0,0.0332409972299169,24.2
394,18,3.0,1.495090003192804,9,5432.22,603.58,54,20,13,98,0,0,0.0909090909090909,24.3
395,24,2.708333333333333,1.4288690166235205,5,2662.2,532.4399999999999,66,32,6,288,0,1,0.0173010380622837,27.1
396,18,3.611111111111111,1.3779306261410682,5,5156.52,1031.304,48,14,11,33,1,1,0.1470588235294117,20.5
397,17,2.235294117647059,1.3476559169863187,7,2470.67,352.9528571428572,45,25,7,84,0,2,0.0823529411764705,20.4
398,22,2.863636363636364,1.2834274997778985,9,6579.09,731.01,52,21,5,70,0,0,0.1267605633802817,24.5
399,15,3.1333333333333333,1.505545305418162,6,3605.79,600.965,62,28,8,1042,0,2,0.0057526366251198,24.6
400,23,2.869565217391304,1.25424181466106,6,4685.04,780.84,53,18,5,630,1,1,0.0095087163232963,23.5
401,23,3.9130434782608696,1.4114159066908945,9,6716.27,746.2522222222223,43,13,5,228,0,2,0.0393013100436681,22.0
402,21,2.4761904761904763,1.53684897172909,10,5798.74,579.874,39,12,7,582,0,1,0.0171526586620926,20.9
403,15,3.466666666666667,1.3557637102737476,9,5835.89,648.4322222222222,48,18,5,132,1,2,0.0676691729323308,21.9
404,29,3.1724137931034484,1.226754298290568,5,2835.85,567.17,44,19,7,1013,1,0,0.004930966469428,21.5
405,27,2.4814814814814814,1.2517793603313514,2,1166.5700000000002,583.2850000000001,38,13,9,816,1,1,0.0024479804161566,17.8
406,14,2.9285714285714284,1.2688144505364485,10,9718.16,971.816,62,25,5,771,1,0,0.0129533678756476,26.4
407,24,3.75,1.1515584902738285,6,5391.05,898.5083333333333,55,25,9,430,1,0,0.0139211136890951,24.3
408,22,3.590909090909091,1.3330627431056188,7,7829.81,1118.5442857142857,39,15,7,272,0,0,0.0256410256410256,19.6
409,20,3.4,1.2732056517228263,5,3897.82,779.5640000000001,49,26,6,937,1,0,0.0053304904051172,21.2
410,21,2.761904761904762,1.300183137283433,6,6053.92,1008.9866666666668,49,20,7,288,0,1,0.0207612456747404,21.9
411,18,3.1666666666666665,1.3394467690277294,3,895.97,298.6566666666667,35,10,4,1067,0,3,0.0028089887640449,15.6
412,20,2.75,1.446411166701189,5,3966.91,793.382,58,25,8,527,0,0,0.0094696969696969,23.9
413,15,2.4,0.9856107606091624,5,5476.76,1095.352,50,17,3,1066,0,0,0.0046860356138706,20.5
414,12,2.9166666666666665,1.4433756729740643,10,5208.89,520.889,53,17,9,859,0,1,0.0116279069767441,23.3
415,12,3.083333333333333,1.781640374554423,7,4168.24,595.4628571428572,48,20,7,156,1,1,0.0445859872611464,20.3
416,19,3.263157894736842,1.6276126096272248,4,1420.74,355.185,51,20,9,150,0,2,0.0264900662251655,21.1
417,14,2.071428571428572,0.9168747682531898,8,5431.05,678.88125,49,22,7,245,0,2,0.032520325203252,21.5
418,22,2.909090909090909,1.5402254290506867,6,3728.84,621.4733333333334,48,13,9,958,1,0,0.0062565172054223,21.8
419,24,3.0,1.5036188231122245,4,3918.53,979.6325,54,28,6,939,1,3,0.0042553191489361,23.0
420,20,3.1,1.7740824166460338,5,4320.08,864.016,46,20,4,537,0,0,0.0092936802973977,20.3
421,20,3.35,1.663066286617647,5,5047.45,1009.49,61,25,12,586,0,0,0.0085178875638841,24.8
422,16,3.375,1.408308678285174,6,4555.21,759.2016666666667,61,21,5,475,1,2,0.0126050420168067,24.5
423,25,3.08,1.5790292376436013,7,7022.08,1003.1542857142856,56,17,7,891,0,1,0.0078475336322869,25.3
424,15,3.2,1.61245154965971,13,7560.93,581.61,49,17,6,416,1,1,0.0311750599520383,24.2
425,21,3.142857142857143,1.314751470267833,6,3617.92,602.9866666666667,53,26,4,346,0,0,0.0172910662824207,23.1
426,16,2.625,1.3102162671355695,4,1258.52,314.63,53,15,10,1077,1,0,0.0037105751391465,21.1
427,18,3.1666666666666665,1.3826657968874303,1,1420.24,1420.24,63,28,10,710,1,1,0.0014064697609001,23.0
428,18,3.555555555555556,1.2935233335271092,7,2803.97,400.5671428571428,41,22,3,1078,1,0,0.0064874884151992,19.4
429,11,3.909090909090909,0.9438798074485388,6,3438.0600000000004,573.0100000000001,64,26,4,722,1,1,0.0082987551867219,24.4
430,30,3.1,1.5165750888103102,11,7846.91,713.3554545454546,51,20,9,383,0,0,0.0286458333333333,26.8
431,15,3.2,1.52127765851133,8,3864.31,483.03875,46,23,7,82,0,2,0.0963855421686747,20.8
432,14,3.571428571428572,1.0163498575623615,11,6809.58,619.0527272727272,51,16,10,623,1,2,0.0176282051282051,23.6
433,21,2.857142857142857,1.5901482410679288,8,5650.35,706.29375,50,24,6,226,1,2,0.0352422907488986,23.2
434,14,3.4285714285714284,1.554857684028483,5,1854.46,370.892,53,25,5,1093,0,3,0.0045703839122486,21.2
435,14,3.142857142857143,1.292412345317728,9,8369.97,929.9966666666666,53,17,5,461,0,1,0.0194805194805194,23.2
436,17,2.764705882352941,1.3004524099667143,4,4391.71,1097.9275,54,24,11,572,0,0,0.0069808027923211,21.6
437,13,2.8461538461538463,1.4632243987255136,8,6290.25,786.28125,55,26,7,313,1,0,0.0254777070063694,23.1
438,23,3.565217391304348,1.3082287455154336,12,9035.14,752.9283333333333,48,22,7,307,0,0,0.0389610389610389,25.0
439,17,2.9411764705882355,1.519481335657587,6,4000.97,666.8283333333334,52,25,9,313,0,0,0.019108280254777,22.0
440,30,2.433333333333333,1.2780193008453875,5,3452.67,690.5339999999999,46,21,7,889,0,1,0.0056179775280898,22.3
441,20,2.55,1.276302224561664,6,3581.8,596.9666666666667,51,19,10,237,1,2,0.0252100840336134,22.3
442,25,3.56,1.3253930234714029,7,6316.16,902.3085714285714,65,33,8,18,1,2,0.3684210526315789,28.0
443,19,2.789473684210526,1.228320776436091,11,8344.17,758.5609090909091,54,21,9,49,1,0,0.22,25.5
444,20,3.25,1.5852942612451617,5,4368.18,873.6360000000001,59,21,8,786,1,2,0.0063532401524777,24.2
445,16,2.6875,1.40089257261219,4,2848.55,712.1375,65,34,6,256,1,2,0.0155642023346303,24.7
446,11,3.272727272727273,1.009049958219026,10,6220.71,622.071,44,14,7,15,1,1,0.625,20.4
447,19,2.631578947368421,1.2565617248750864,10,12123.59,1212.359,45,18,3,239,1,1,0.0416666666666666,22.3
448,22,3.227272727272727,1.4452489711965162,2,2370.89,1185.445,46,21,5,90,1,1,0.0219780219780219,19.2
449,25,3.36,1.439907404430345,6,2246.43,374.405,55,22,10,821,1,0,0.0072992700729927,24.5
450,18,3.5,1.3826657968874303,3,1910.05,636.6833333333333,58,23,8,894,1,2,0.0033519553072625,22.5
451,22,3.0454545454545454,1.3965015038360862,10,5543.58,554.358,45,24,4,169,0,1,0.0588235294117647,22.9
452,17,3.941176470588236,1.1974237050483696,8,5485.81,685.7262499999999,47,16,3,603,0,1,0.0132450331125827,21.5
453,22,2.5454545454545454,1.4384936806479445,7,2878.49,411.2128571428572,56,24,8,753,0,1,0.0092838196286472,24.700000000000003
454,19,3.1578947368421053,1.344253526630914,4,3193.67,798.4175,46,16,6,88,0,1,0.0449438202247191,19.6
455,12,2.583333333333333,1.2401124093721454,5,4095.88,819.176,51,26,5,1035,1,1,0.0048262548262548,20.2
456,17,2.294117647058824,1.5315313367000094,4,3677.24,919.31,39,15,5,298,0,0,0.0133779264214046,17.1
457,15,3.1333333333333333,1.5522640914238175,7,5477.3,782.4714285714286,50,19,8,261,1,2,0.0267175572519083,21.5
458,19,3.5789473684210527,1.346426937147361,8,4164.83,520.60375,48,18,4,261,1,2,0.0305343511450381,22.2
459,20,2.6,1.500876936643164,10,10578.03,1057.803,41,17,4,983,0,1,0.0101626016260162,21.3
460,22,3.590909090909091,1.296849328880646,7,4231.46,604.4942857142858,43,24,6,494,1,3,0.0141414141414141,20.8
461,23,2.9565217391304346,1.4295028019803129,7,5164.61,737.8014285714286,58,31,2,136,0,0,0.0510948905109489,25.5
462,20,2.1,1.3337718577107005,10,6850.77,685.077,46,19,4,628,1,2,0.0158982511923688,22.8
463,22,3.090909090909091,1.4111491740216522,9,5547.28,616.3644444444444,45,13,10,854,0,2,0.0105263157894736,22.4
464,21,2.7142857142857144,1.5537971921347118,8,5392.25,674.03125,50,18,10,90,0,1,0.0879120879120879,23.2
465,21,3.0,1.5491933384829668,6,3883.21,647.2016666666667,51,25,7,262,1,1,0.0228136882129277,22.5
466,17,2.9411764705882355,1.3906198364081266,9,4558.93,506.5477777777778,58,21,14,754,0,0,0.0119205298013245,25.3
467,14,2.7142857142857144,1.3259870882635918,7,4144.07,592.01,44,16,12,95,0,2,0.0729166666666666,19.5
468,22,3.5,1.371478173706159,8,5671.57,708.94625,45,21,6,897,0,2,0.0089086859688195,21.9
469,25,3.16,1.4341083176199303,8,7595.77,949.47125,56,21,11,622,1,2,0.0128410914927768,25.8
470,23,3.652173913043478,1.1912062508297252,7,5845.21,835.03,57,22,7,752,1,2,0.0092961487383798,25.2
471,17,3.117647058823529,1.2689736473414486,11,9710.52,882.7745454545455,55,22,6,405,1,0,0.0270935960591133,25.4
472,17,3.5294117647058822,1.1788578719900635,6,4639.29,773.215,50,23,9,260,0,0,0.0229885057471264,21.4
473,13,2.6153846153846154,1.445594545418455,3,1567.35,522.4499999999999,51,21,9,1048,1,0,0.0028598665395614,19.4
