user_id,product_id,rating,n_interactions,has_viewed,has_carted,has_purchased
881,447,4,0.0,0.0,0.0,0.0
418,236,3,0.0,0.0,0.0,0.0
609,435,1,0.0,0.0,0.0,0.0
351,425,5,0.0,0.0,0.0,0.0
407,44,5,0.0,0.0,0.0,0.0
69,452,4,0.0,0.0,0.0,0.0
61,328,5,0.0,0.0,0.0,0.0
795,214,4,0.0,0.0,0.0,0.0
978,333,2,0.0,0.0,0.0,0.0
409,250,2,0.0,0.0,0.0,0.0
615,491,2,0.0,0.0,0.0,0.0
68,330,4,0.0,0.0,0.0,0.0
520,251,3,0.0,0.0,0.0,0.0
459,160,3,0.0,0.0,0.0,0.0
962,454,4,0.0,0.0,0.0,0.0
699,498,3,0.0,0.0,0.0,0.0
202,336,2,0.0,0.0,0.0,0.0
856,483,3,0.0,0.0,0.0,0.0
617,280,1,0.0,0.0,0.0,0.0
64,316,3,0.0,0.0,0.0,0.0
641,464,2,0.0,0.0,0.0,0.0
117,39,3,0.0,0.0,0.0,0.0
541,65,2,0.0,0.0,0.0,0.0
611,55,5,0.0,0.0,0.0,0.0
284,193,5,0.0,0.0,0.0,0.0
223,7,1,0.0,0.0,0.0,0.0
212,436,2,0.0,0.0,0.0,0.0
237,127,5,1.0,1.0,0.0,0.0
463,397,4,0.0,0.0,0.0,0.0
811,17,3,0.0,0.0,0.0,0.0
208,81,4,1.0,1.0,0.0,0.0
976,6,1,0.0,0.0,0.0,0.0
971,280,2,0.0,0.0,0.0,0.0
742,135,5,0.0,0.0,0.0,0.0
729,439,5,0.0,0.0,0.0,0.0
478,263,2,2.0,1.0,0.0,0.0
858,199,4,0.0,0.0,0.0,0.0
97,156,2,0.0,0.0,0.0,0.0
676,327,5,1.0,1.0,0.0,1.0
362,472,5,0.0,0.0,0.0,0.0
870,247,2,0.0,0.0,0.0,0.0
998,63,5,0.0,0.0,0.0,0.0
203,74,2,0.0,0.0,0.0,0.0
763,118,3,0.0,0.0,0.0,0.0
1000,415,4,0.0,0.0,0.0,0.0
127,398,1,0.0,0.0,0.0,0.0
134,187,3,0.0,0.0,0.0,0.0
564,190,3,0.0,0.0,0.0,0.0
330,337,5,1.0,0.0,0.0,0.0
596,310,2,0.0,0.0,0.0,0.0
789,339,5,0.0,0.0,0.0,0.0
820,189,3,0.0,0.0,0.0,0.0
210,190,5,0.0,0.0,0.0,0.0
214,428,2,0.0,0.0,0.0,0.0
663,113,5,0.0,0.0,0.0,0.0
32,28,4,0.0,0.0,0.0,0.0
978,490,5,0.0,0.0,0.0,0.0
519,232,4,0.0,0.0,0.0,1.0
838,422,2,0.0,0.0,0.0,0.0
312,417,2,1.0,0.0,0.0,0.0
615,206,5,0.0,0.0,0.0,0.0
858,178,5,0.0,0.0,0.0,0.0
817,67,1,1.0,1.0,0.0,0.0
695,409,2,0.0,0.0,0.0,0.0
793,248,4,0.0,0.0,0.0,0.0
532,306,4,0.0,0.0,0.0,0.0
205,193,4,0.0,0.0,0.0,0.0
36,116,3,0.0,0.0,0.0,0.0
999,32,5,0.0,0.0,0.0,0.0
310,218,5,0.0,0.0,0.0,0.0
319,344,1,0.0,0.0,0.0,0.0
795,384,3,0.0,0.0,0.0,0.0
589,260,4,0.0,0.0,0.0,0.0
304,340,2,0.0,0.0,0.0,0.0
841,97,5,0.0,0.0,0.0,0.0
380,244,1,0.0,0.0,0.0,0.0
402,363,2,1.0,0.0,0.0,0.0
564,183,5,0.0,0.0,0.0,0.0
652,21,2,0.0,0.0,0.0,0.0
395,65,5,0.0,0.0,0.0,0.0
340,118,5,0.0,0.0,0.0,0.0
60,434,1,0.0,0.0,0.0,0.0
480,197,3,0.0,0.0,0.0,0.0
728,493,2,0.0,0.0,0.0,0.0
819,58,3,0.0,0.0,0.0,0.0
695,209,2,0.0,0.0,0.0,0.0
408,80,3,0.0,0.0,0.0,0.0
714,349,3,0.0,0.0,0.0,0.0
765,257,3,0.0,0.0,0.0,0.0
896,358,5,0.0,0.0,0.0,0.0
210,153,3,0.0,0.0,0.0,0.0
182,431,5,0.0,0.0,0.0,0.0
804,129,1,0.0,0.0,0.0,0.0
322,350,5,0.0,0.0,0.0,1.0
204,409,3,0.0,0.0,0.0,0.0
134,294,5,0.0,0.0,0.0,0.0
355,496,5,0.0,0.0,0.0,0.0
64,315,5,0.0,0.0,0.0,0.0
180,426,1,1.0,1.0,0.0,0.0
197,387,2,0.0,0.0,0.0,0.0
860,259,2,1.0,1.0,0.0,0.0
860,465,3,0.0,0.0,0.0,0.0
789,76,1,0.0,0.0,0.0,0.0
486,297,5,0.0,0.0,0.0,0.0
473,43,1,1.0,1.0,0.0,0.0
813,417,2,0.0,0.0,0.0,0.0
767,242,4,0.0,0.0,0.0,0.0
151,492,2,1.0,1.0,0.0,0.0
129,348,4,1.0,1.0,0.0,0.0
728,85,5,1.0,1.0,0.0,0.0
325,359,4,0.0,0.0,0.0,0.0
870,82,5,0.0,0.0,0.0,0.0
165,233,2,0.0,0.0,0.0,0.0
208,489,1,1.0,1.0,0.0,0.0
802,305,1,0.0,0.0,0.0,0.0
735,122,2,1.0,0.0,0.0,0.0
9,135,1,0.0,0.0,0.0,0.0
639,167,1,0.0,0.0,0.0,0.0
37,405,3,0.0,0.0,0.0,0.0
789,48,2,0.0,0.0,0.0,0.0
550,72,4,0.0,0.0,0.0,0.0
347,373,2,0.0,0.0,0.0,0.0
517,488,5,0.0,0.0,0.0,0.0
634,252,1,0.0,0.0,0.0,0.0
449,372,1,0.0,0.0,0.0,0.0
561,485,2,0.0,0.0,0.0,0.0
847,426,2,1.0,1.0,0.0,0.0
729,267,5,0.0,0.0,0.0,0.0
812,350,2,0.0,0.0,0.0,0.0
707,280,2,0.0,0.0,0.0,0.0
223,173,4,0.0,0.0,0.0,0.0
928,97,3,0.0,0.0,0.0,0.0
358,155,2,0.0,0.0,0.0,0.0
637,129,2,0.0,0.0,0.0,0.0
110,376,2,0.0,0.0,0.0,0.0
10,238,5,0.0,0.0,0.0,0.0
561,304,2,0.0,0.0,0.0,0.0
462,380,5,0.0,0.0,0.0,0.0
940,349,3,1.0,1.0,0.0,0.0
310,67,3,0.0,0.0,0.0,0.0
591,25,5,0.0,0.0,0.0,0.0
688,145,2,0.0,0.0,0.0,0.0
60,291,4,0.0,0.0,0.0,0.0
963,284,4,0.0,0.0,0.0,0.0
387,382,1,0.0,0.0,0.0,0.0
784,355,5,0.0,0.0,0.0,0.0
643,111,5,0.0,0.0,0.0,0.0
471,351,5,1.0,0.0,1.0,0.0
25,188,4,0.0,0.0,0.0,0.0
24,443,1,0.0,0.0,0.0,0.0
901,250,1,1.0,1.0,0.0,0.0
411,283,5,0.0,0.0,0.0,0.0
820,450,4,1.0,0.0,0.0,0.0
867,210,4,0.0,0.0,0.0,0.0
616,250,2,0.0,0.0,0.0,0.0
400,358,1,1.0,0.0,0.0,0.0
501,274,3,1.0,0.0,0.0,0.0
508,390,4,0.0,0.0,0.0,0.0
436,216,2,0.0,0.0,0.0,0.0
289,366,1,0.0,0.0,0.0,0.0
666,91,3,1.0,0.0,0.0,0.0
815,356,4,0.0,0.0,0.0,0.0
857,180,1,0.0,0.0,0.0,0.0
438,321,5,0.0,0.0,0.0,0.0
985,250,1,0.0,0.0,0.0,0.0
40,432,2,0.0,0.0,0.0,0.0
65,387,4,0.0,0.0,0.0,0.0
890,32,4,0.0,0.0,0.0,0.0
499,473,4,1.0,0.0,0.0,0.0
714,280,2,0.0,0.0,0.0,0.0
684,411,4,0.0,0.0,0.0,0.0
603,188,5,0.0,0.0,0.0,0.0
42,357,4,0.0,0.0,0.0,0.0
761,56,2,1.0,0.0,1.0,0.0
201,355,5,0.0,0.0,0.0,0.0
991,183,3,0.0,0.0,0.0,0.0
439,199,5,0.0,0.0,0.0,0.0
577,363,1,0.0,0.0,0.0,0.0
100,94,3,0.0,0.0,0.0,0.0
491,177,2,0.0,0.0,0.0,0.0
865,309,5,0.0,0.0,0.0,0.0
193,271,2,1.0,1.0,0.0,0.0
524,313,2,0.0,0.0,0.0,0.0
901,23,5,0.0,0.0,0.0,0.0
197,273,3,0.0,0.0,0.0,0.0
677,64,5,0.0,0.0,0.0,0.0
795,331,4,0.0,0.0,0.0,0.0
905,478,3,0.0,0.0,0.0,0.0
739,153,2,1.0,0.0,0.0,0.0
26,322,1,0.0,0.0,0.0,0.0
931,498,3,0.0,0.0,0.0,0.0
141,363,3,0.0,0.0,0.0,0.0
843,499,2,0.0,0.0,0.0,0.0
694,359,2,0.0,0.0,0.0,0.0
849,135,4,0.0,0.0,0.0,0.0
465,399,5,0.0,0.0,0.0,0.0
461,424,2,0.0,0.0,0.0,0.0
990,262,3,0.0,0.0,0.0,0.0
456,278,1,0.0,0.0,0.0,0.0
21,473,3,0.0,0.0,0.0,0.0
391,63,3,0.0,0.0,0.0,0.0
834,421,5,1.0,0.0,0.0,0.0
601,241,5,0.0,0.0,0.0,0.0
325,267,1,0.0,0.0,0.0,0.0
860,405,1,0.0,0.0,0.0,0.0
280,230,2,1.0,0.0,0.0,0.0
425,317,3,0.0,0.0,0.0,0.0
122,55,5,0.0,0.0,0.0,1.0
419,43,1,0.0,0.0,0.0,0.0
401,242,5,0.0,0.0,0.0,0.0
455,489,4,0.0,0.0,0.0,0.0
537,58,1,0.0,0.0,0.0,0.0
591,496,3,1.0,0.0,0.0,0.0
237,18,5,0.0,0.0,0.0,0.0
277,290,4,0.0,0.0,0.0,0.0
782,145,1,1.0,0.0,1.0,0.0
740,184,3,0.0,0.0,0.0,0.0
190,120,4,1.0,0.0,0.0,0.0
648,434,3,0.0,0.0,0.0,0.0
512,36,1,1.0,0.0,0.0,0.0
768,463,4,0.0,0.0,0.0,0.0
828,233,3,0.0,0.0,0.0,0.0
521,66,4,0.0,0.0,0.0,0.0
974,350,3,0.0,0.0,0.0,0.0
137,306,5,0.0,0.0,0.0,0.0
48,426,1,1.0,0.0,0.0,0.0
157,41,2,0.0,0.0,0.0,0.0
580,294,2,0.0,0.0,0.0,0.0
54,453,1,0.0,0.0,0.0,0.0
166,46,2,0.0,0.0,0.0,0.0
114,334,4,0.0,0.0,0.0,0.0
801,199,5,0.0,0.0,0.0,0.0
635,67,3,0.0,0.0,0.0,0.0
666,87,2,0.0,0.0,0.0,0.0
787,208,1,0.0,0.0,0.0,0.0
783,330,4,0.0,0.0,0.0,0.0
757,327,5,0.0,0.0,0.0,0.0
444,182,5,0.0,0.0,0.0,0.0
317,223,3,0.0,0.0,0.0,0.0
136,60,1,0.0,0.0,0.0,0.0
291,366,5,0.0,0.0,0.0,0.0
854,28,5,0.0,0.0,0.0,0.0
62,497,1,0.0,0.0,0.0,0.0
480,176,1,0.0,0.0,0.0,0.0
161,100,3,0.0,0.0,0.0,0.0
619,35,3,0.0,0.0,0.0,0.0
713,339,1,0.0,0.0,0.0,0.0
867,52,1,0.0,0.0,0.0,0.0
927,473,1,0.0,0.0,0.0,0.0
523,357,1,0.0,0.0,0.0,0.0
367,332,4,0.0,0.0,0.0,0.0
512,263,2,1.0,0.0,0.0,0.0
292,281,4,1.0,0.0,0.0,0.0
542,197,2,0.0,0.0,0.0,0.0
323,204,3,0.0,0.0,0.0,0.0
542,293,3,0.0,0.0,0.0,0.0
405,419,2,0.0,0.0,0.0,0.0
632,120,3,0.0,0.0,0.0,0.0
549,379,3,0.0,0.0,0.0,0.0
670,450,4,0.0,0.0,0.0,0.0
790,244,3,1.0,1.0,0.0,0.0
17,289,3,0.0,0.0,0.0,0.0
193,357,5,0.0,0.0,0.0,0.0
973,268,2,0.0,0.0,0.0,0.0
233,195,3,1.0,0.0,1.0,0.0
851,390,1,0.0,0.0,0.0,0.0
31,200,4,0.0,0.0,0.0,0.0
555,189,1,0.0,0.0,0.0,0.0
729,15,4,0.0,0.0,0.0,0.0
666,452,3,0.0,0.0,0.0,0.0
873,240,2,0.0,0.0,0.0,0.0
888,489,3,0.0,0.0,0.0,0.0
980,235,1,0.0,0.0,0.0,0.0
655,119,5,0.0,0.0,0.0,0.0
683,214,5,0.0,0.0,0.0,0.0
614,475,5,0.0,0.0,0.0,0.0
644,272,1,0.0,0.0,0.0,0.0
901,443,3,0.0,0.0,0.0,0.0
468,217,3,0.0,0.0,0.0,0.0
130,410,4,0.0,0.0,0.0,0.0
755,291,5,1.0,1.0,0.0,0.0
387,62,5,1.0,0.0,0.0,0.0
381,314,5,0.0,0.0,0.0,0.0
674,27,1,0.0,0.0,0.0,0.0
257,496,2,0.0,0.0,0.0,0.0
118,142,4,0.0,0.0,0.0,0.0
363,440,1,0.0,0.0,0.0,0.0
66,195,2,0.0,0.0,0.0,0.0
925,423,3,0.0,0.0,0.0,0.0
88,308,4,0.0,0.0,0.0,0.0
856,8,4,0.0,0.0,0.0,0.0
908,460,5,0.0,0.0,0.0,0.0
736,220,5,0.0,0.0,0.0,0.0
569,214,2,0.0,0.0,0.0,0.0
272,11,1,1.0,0.0,1.0,0.0
125,148,1,0.0,0.0,0.0,0.0
293,377,3,1.0,0.0,1.0,0.0
284,298,2,0.0,0.0,0.0,0.0
573,151,5,0.0,0.0,0.0,0.0
801,406,2,0.0,0.0,0.0,0.0
693,439,2,0.0,0.0,0.0,0.0
740,281,1,0.0,0.0,0.0,0.0
53,419,4,0.0,0.0,0.0,0.0
28,14,1,0.0,0.0,0.0,0.0
563,273,1,0.0,0.0,0.0,0.0
915,487,4,0.0,0.0,0.0,0.0
839,216,2,0.0,0.0,0.0,0.0
280,382,3,1.0,0.0,0.0,0.0
998,170,4,0.0,0.0,0.0,0.0
627,493,2,0.0,0.0,0.0,0.0
72,299,1,0.0,0.0,0.0,0.0
502,289,4,0.0,0.0,0.0,0.0
102,185,5,0.0,0.0,0.0,0.0
473,89,2,0.0,0.0,0.0,0.0
590,485,3,0.0,0.0,0.0,0.0
851,481,4,0.0,0.0,0.0,0.0
950,196,1,0.0,0.0,0.0,0.0
596,300,2,0.0,0.0,0.0,0.0
787,14,3,0.0,0.0,0.0,0.0
9,142,5,0.0,0.0,0.0,0.0
123,455,1,0.0,0.0,0.0,0.0
133,263,4,1.0,0.0,0.0,0.0
283,286,2,0.0,0.0,0.0,0.0
896,28,2,1.0,1.0,0.0,0.0
264,493,5,0.0,0.0,0.0,0.0
530,207,3,0.0,0.0,0.0,0.0
758,130,2,0.0,0.0,0.0,0.0
230,389,3,0.0,0.0,0.0,0.0
977,234,5,0.0,0.0,0.0,0.0
121,122,1,0.0,0.0,0.0,0.0
4,395,1,0.0,0.0,0.0,0.0
128,255,4,0.0,0.0,0.0,0.0
272,115,1,0.0,0.0,0.0,0.0
855,156,1,0.0,0.0,0.0,0.0
281,166,5,0.0,0.0,0.0,0.0
433,310,2,0.0,0.0,0.0,0.0
276,340,4,0.0,0.0,0.0,0.0
808,6,5,0.0,0.0,0.0,0.0
354,434,3,0.0,0.0,0.0,0.0
502,311,5,0.0,0.0,0.0,0.0
17,449,5,0.0,0.0,0.0,0.0
600,498,4,0.0,0.0,0.0,0.0
499,334,1,0.0,0.0,0.0,0.0
789,481,1,0.0,0.0,0.0,0.0
572,415,1,0.0,0.0,0.0,0.0
253,426,4,0.0,0.0,0.0,0.0
868,203,3,0.0,0.0,0.0,0.0
338,200,2,1.0,0.0,0.0,0.0
798,317,1,0.0,0.0,0.0,0.0
509,85,3,0.0,0.0,0.0,0.0
168,293,2,0.0,0.0,0.0,0.0
944,169,5,0.0,0.0,0.0,0.0
388,57,3,0.0,0.0,0.0,0.0
618,461,1,0.0,0.0,0.0,0.0
179,154,5,0.0,0.0,0.0,0.0
165,347,2,0.0,0.0,0.0,0.0
756,317,5,0.0,0.0,0.0,0.0
224,226,5,0.0,0.0,0.0,0.0
208,82,1,0.0,0.0,0.0,0.0
802,76,1,0.0,0.0,0.0,0.0
11,39,3,0.0,0.0,0.0,0.0
808,296,5,0.0,0.0,0.0,0.0
217,5,5,1.0,0.0,0.0,0.0
198,114,4,0.0,0.0,0.0,0.0
255,359,4,0.0,0.0,0.0,0.0
222,113,1,1.0,1.0,0.0,0.0
459,303,4,0.0,0.0,0.0,0.0
93,34,1,1.0,0.0,0.0,0.0
553,284,4,0.0,0.0,0.0,0.0
83,350,4,0.0,0.0,0.0,0.0
790,188,1,0.0,0.0,0.0,0.0
31,239,2,0.0,0.0,0.0,0.0
529,382,3,0.0,0.0,0.0,0.0
425,408,4,0.0,0.0,0.0,0.0
717,378,3,0.0,0.0,0.0,0.0
152,489,3,0.0,0.0,0.0,0.0
729,379,3,0.0,0.0,0.0,0.0
663,299,3,0.0,0.0,0.0,0.0
550,145,3,0.0,0.0,0.0,0.0
60,251,3,0.0,0.0,0.0,0.0
828,161,4,0.0,0.0,0.0,0.0
881,366,1,0.0,0.0,0.0,0.0
740,7,2,0.0,0.0,0.0,0.0
909,283,2,1.0,0.0,0.0,0.0
678,96,4,0.0,0.0,0.0,0.0
733,198,2,0.0,0.0,0.0,0.0
909,192,2,0.0,0.0,0.0,0.0
921,395,4,0.0,0.0,0.0,0.0
683,365,2,0.0,0.0,0.0,0.0
485,293,5,0.0,0.0,0.0,0.0
464,20,5,0.0,0.0,0.0,0.0
438,359,3,0.0,0.0,0.0,0.0
294,237,3,0.0,0.0,0.0,0.0
612,284,3,0.0,0.0,0.0,0.0
128,322,5,0.0,0.0,0.0,0.0
361,392,4,0.0,0.0,0.0,0.0
546,181,5,0.0,0.0,0.0,0.0
273,218,2,0.0,0.0,0.0,0.0
407,37,5,0.0,0.0,0.0,0.0
57,276,3,0.0,0.0,0.0,0.0
887,396,4,2.0,1.0,0.0,0.0
615,247,5,1.0,1.0,0.0,0.0
399,342,3,0.0,0.0,0.0,0.0
182,210,4,0.0,0.0,0.0,0.0
14,199,1,0.0,0.0,0.0,0.0
654,263,4,0.0,0.0,0.0,0.0
293,79,3,0.0,0.0,0.0,0.0
177,71,4,0.0,0.0,0.0,0.0
385,405,2,0.0,0.0,0.0,0.0
323,485,2,0.0,0.0,0.0,1.0
675,33,5,0.0,0.0,0.0,0.0
883,314,1,1.0,0.0,0.0,0.0
273,55,2,0.0,0.0,0.0,0.0
150,193,3,0.0,0.0,0.0,0.0
677,285,2,0.0,0.0,0.0,0.0
369,24,3,0.0,0.0,0.0,0.0
900,62,2,0.0,0.0,0.0,0.0
845,81,1,0.0,0.0,0.0,0.0
787,196,5,0.0,0.0,0.0,0.0
78,96,3,1.0,1.0,0.0,0.0
285,175,5,0.0,0.0,0.0,0.0
763,231,5,0.0,0.0,0.0,0.0
722,419,2,0.0,0.0,0.0,0.0
480,482,5,0.0,0.0,0.0,0.0
805,249,4,0.0,0.0,0.0,0.0
154,3,5,0.0,0.0,0.0,0.0
436,407,2,0.0,0.0,0.0,0.0
967,297,2,1.0,0.0,0.0,0.0
772,300,1,0.0,0.0,0.0,0.0
185,365,2,0.0,0.0,0.0,0.0
109,133,5,0.0,0.0,0.0,0.0
352,223,3,0.0,0.0,0.0,0.0
669,104,1,1.0,0.0,1.0,0.0
982,60,2,0.0,0.0,0.0,0.0
396,69,1,0.0,0.0,0.0,0.0
489,432,2,1.0,0.0,0.0,0.0
660,334,4,0.0,0.0,0.0,0.0
45,272,4,0.0,0.0,0.0,0.0
116,322,4,0.0,0.0,0.0,0.0
274,241,1,0.0,0.0,0.0,0.0
621,326,5,0.0,0.0,0.0,0.0
983,166,4,1.0,0.0,0.0,0.0
236,290,2,1.0,1.0,0.0,0.0
254,384,4,0.0,0.0,0.0,0.0
800,272,2,0.0,0.0,0.0,0.0
812,428,5,0.0,0.0,0.0,0.0
442,105,3,0.0,0.0,0.0,1.0
884,415,1,0.0,0.0,0.0,0.0
201,293,1,0.0,0.0,0.0,0.0
211,77,2,0.0,0.0,0.0,0.0
778,48,3,1.0,0.0,1.0,0.0
260,465,5,0.0,0.0,0.0,0.0
742,238,1,0.0,0.0,0.0,0.0
943,341,4,0.0,0.0,0.0,0.0
908,395,5,0.0,0.0,0.0,0.0
7,263,1,0.0,0.0,0.0,0.0
9,402,1,0.0,0.0,0.0,0.0
272,319,1,0.0,0.0,0.0,0.0
340,282,4,0.0,0.0,0.0,0.0
959,44,4,0.0,0.0,0.0,0.0
754,69,1,0.0,0.0,0.0,0.0
669,298,4,0.0,0.0,0.0,0.0
365,357,2,0.0,0.0,0.0,0.0
797,234,3,0.0,0.0,0.0,0.0
115,242,5,0.0,0.0,0.0,0.0
15,163,5,0.0,0.0,0.0,0.0
858,100,2,0.0,0.0,0.0,0.0
200,156,4,0.0,0.0,0.0,0.0
193,154,3,0.0,0.0,0.0,0.0
276,451,1,0.0,0.0,0.0,0.0
605,199,4,0.0,0.0,0.0,0.0
579,131,2,0.0,0.0,0.0,0.0
180,126,4,0.0,0.0,0.0,0.0
432,329,3,0.0,0.0,0.0,0.0
110,209,2,0.0,0.0,0.0,0.0
910,347,2,0.0,0.0,0.0,0.0
697,351,4,0.0,0.0,0.0,0.0
124,139,2,0.0,0.0,0.0,0.0
937,6,2,0.0,0.0,0.0,0.0
401,177,4,0.0,0.0,0.0,0.0
381,39,3,0.0,0.0,0.0,0.0
948,252,1,1.0,1.0,0.0,0.0
136,12,5,0.0,0.0,0.0,0.0
216,64,4,0.0,0.0,0.0,0.0
554,148,5,0.0,0.0,0.0,0.0
409,154,4,0.0,0.0,0.0,0.0
980,81,3,0.0,0.0,0.0,0.0
294,5,5,0.0,0.0,0.0,0.0
855,44,3,0.0,0.0,0.0,0.0
126,302,2,0.0,0.0,0.0,0.0
4,200,4,0.0,0.0,0.0,0.0
66,49,2,0.0,0.0,0.0,0.0
756,406,5,0.0,0.0,0.0,0.0
268,138,3,0.0,0.0,0.0,0.0
483,406,4,0.0,0.0,0.0,0.0
594,360,3,0.0,0.0,0.0,0.0
166,178,4,0.0,0.0,0.0,0.0
14,98,3,0.0,0.0,0.0,0.0
81,309,5,0.0,0.0,0.0,0.0
264,53,1,0.0,0.0,0.0,0.0
67,156,1,0.0,0.0,0.0,0.0
811,477,4,0.0,0.0,0.0,0.0
726,33,4,0.0,0.0,0.0,0.0
461,309,3,0.0,0.0,0.0,0.0
381,4,2,0.0,0.0,0.0,0.0
287,415,3,0.0,0.0,0.0,0.0
439,299,3,0.0,0.0,0.0,0.0
570,478,1,0.0,0.0,0.0,0.0
985,53,2,0.0,0.0,0.0,0.0
107,291,4,0.0,0.0,0.0,0.0
607,168,3,0.0,0.0,0.0,0.0
350,406,1,0.0,0.0,0.0,0.0
14,171,1,1.0,1.0,0.0,0.0
5,17,4,1.0,0.0,0.0,1.0
376,429,2,0.0,0.0,0.0,0.0
152,103,1,0.0,0.0,0.0,0.0
204,174,3,0.0,0.0,0.0,0.0
930,431,1,0.0,0.0,0.0,0.0
182,32,3,0.0,0.0,0.0,0.0
172,421,3,0.0,0.0,0.0,0.0
877,405,3,0.0,0.0,0.0,0.0
314,469,5,0.0,0.0,0.0,0.0
231,243,4,0.0,0.0,0.0,0.0
568,58,2,0.0,0.0,0.0,0.0
517,46,4,0.0,0.0,0.0,0.0
593,304,4,0.0,0.0,0.0,1.0
82,472,4,0.0,0.0,0.0,1.0
756,449,3,0.0,0.0,0.0,0.0
640,174,4,0.0,0.0,0.0,0.0
396,487,4,0.0,0.0,0.0,0.0
395,126,2,0.0,0.0,0.0,0.0
939,422,2,0.0,0.0,0.0,0.0
279,108,2,1.0,1.0,0.0,0.0
303,490,1,0.0,0.0,0.0,0.0
401,114,4,0.0,0.0,0.0,0.0
500,79,2,0.0,0.0,0.0,0.0
802,91,1,1.0,0.0,1.0,0.0
353,152,4,0.0,0.0,0.0,0.0
196,86,5,1.0,0.0,1.0,0.0
71,188,4,0.0,0.0,0.0,0.0
573,236,2,0.0,0.0,0.0,0.0
233,354,1,0.0,0.0,0.0,0.0
303,298,3,0.0,0.0,0.0,0.0
179,391,1,0.0,0.0,0.0,0.0
665,161,5,0.0,0.0,0.0,0.0
210,361,3,0.0,0.0,0.0,0.0
800,176,5,0.0,0.0,0.0,0.0
523,302,1,0.0,0.0,0.0,0.0
875,413,4,0.0,0.0,0.0,0.0
451,369,5,0.0,0.0,0.0,0.0
758,441,4,0.0,0.0,0.0,1.0
217,423,4,0.0,0.0,0.0,0.0
407,351,3,0.0,0.0,0.0,0.0
800,46,4,0.0,0.0,0.0,0.0
249,83,3,0.0,0.0,0.0,0.0
66,160,5,0.0,0.0,0.0,0.0
904,171,2,0.0,0.0,0.0,0.0
439,112,4,0.0,0.0,0.0,0.0
378,31,4,0.0,0.0,0.0,0.0
224,52,4,0.0,0.0,0.0,0.0
902,32,1,0.0,0.0,0.0,0.0
234,121,5,0.0,0.0,0.0,0.0
443,412,2,0.0,0.0,0.0,0.0
208,61,1,0.0,0.0,0.0,0.0
976,76,4,0.0,0.0,0.0,0.0
823,362,2,0.0,0.0,0.0,0.0
882,382,3,0.0,0.0,0.0,0.0
544,22,1,0.0,0.0,0.0,0.0
37,254,3,0.0,0.0,0.0,0.0
522,447,1,0.0,0.0,0.0,0.0
369,277,1,0.0,0.0,0.0,0.0
56,374,5,1.0,0.0,0.0,0.0
136,306,4,0.0,0.0,0.0,0.0
964,218,3,0.0,0.0,0.0,0.0
23,42,4,0.0,0.0,0.0,0.0
189,50,5,0.0,0.0,0.0,0.0
884,229,1,0.0,0.0,0.0,0.0
724,351,1,0.0,0.0,0.0,0.0
996,434,1,0.0,0.0,0.0,0.0
112,86,5,0.0,0.0,0.0,0.0
7,222,2,1.0,1.0,0.0,0.0
95,63,3,0.0,0.0,0.0,0.0
776,337,1,0.0,0.0,0.0,0.0
324,374,3,0.0,0.0,0.0,0.0
667,106,2,0.0,0.0,0.0,0.0
714,62,5,0.0,0.0,0.0,0.0
535,444,5,0.0,0.0,0.0,1.0
368,170,5,0.0,0.0,0.0,0.0
74,77,1,0.0,0.0,0.0,0.0
684,282,3,0.0,0.0,0.0,0.0
546,288,5,1.0,0.0,0.0,0.0
995,413,2,0.0,0.0,0.0,0.0
130,112,5,0.0,0.0,0.0,0.0
413,446,2,1.0,1.0,0.0,0.0
392,63,5,1.0,0.0,0.0,0.0
933,489,2,1.0,1.0,0.0,0.0
570,151,3,0.0,0.0,0.0,0.0
938,390,5,0.0,0.0,0.0,0.0
394,378,4,0.0,0.0,0.0,0.0
957,38,3,0.0,0.0,0.0,0.0
300,381,1,0.0,0.0,0.0,0.0
385,86,3,0.0,0.0,0.0,0.0
197,87,2,0.0,0.0,0.0,0.0
912,431,5,0.0,0.0,0.0,0.0
408,106,3,0.0,0.0,0.0,0.0
691,167,5,0.0,0.0,0.0,0.0
910,322,1,0.0,0.0,0.0,0.0
635,135,3,0.0,0.0,0.0,0.0
234,316,4,1.0,0.0,0.0,0.0
724,142,5,1.0,0.0,0.0,0.0
637,177,2,0.0,0.0,0.0,0.0
625,337,3,0.0,0.0,0.0,0.0
557,18,3,0.0,0.0,0.0,0.0
298,242,4,0.0,0.0,0.0,0.0
850,133,5,0.0,0.0,0.0,0.0
776,161,1,0.0,0.0,0.0,0.0
318,183,2,0.0,0.0,0.0,0.0
15,21,1,0.0,0.0,0.0,0.0
655,204,2,0.0,0.0,0.0,0.0
28,8,5,0.0,0.0,0.0,0.0
612,64,4,0.0,0.0,0.0,0.0
512,119,2,1.0,0.0,0.0,0.0
923,367,2,1.0,1.0,0.0,0.0
442,496,4,0.0,0.0,0.0,0.0
764,293,5,0.0,0.0,0.0,0.0
975,271,3,0.0,0.0,0.0,0.0
557,443,4,0.0,0.0,0.0,0.0
317,31,1,0.0,0.0,0.0,0.0
63,63,2,0.0,0.0,0.0,0.0
626,30,2,0.0,0.0,0.0,0.0
381,243,1,0.0,0.0,0.0,0.0
809,482,1,0.0,0.0,0.0,0.0
914,7,2,0.0,0.0,0.0,0.0
319,296,3,0.0,0.0,0.0,0.0
