user_id,total_ratings,avg_rating,rating_std,total_purchases,total_spend,avg_order_value,total_clicks,view_count,add_to_cart_count,account_age_days,is_premium,gender_encoded,purchase_frequency,activity_score
230,23,2.9565217391304346,1.460954260673022,9,9377.41,1041.9344444444444,41,22,2,403,1,2,0.022277227722772276,21.4
231,27,3.037037037037037,1.4000406994491126,11,9385.38,853.2163636363636,48,23,10,59,1,1,0.18333333333333332,25.299999999999997
232,24,2.9166666666666665,1.501207243656184,8,7334.889999999999,916.8612499999999,57,23,7,756,1,2,0.010568031704095112,25.9
233,25,3.4,1.4142135623730951,4,943.99,235.9975,54,22,9,757,1,1,0.005277044854881266,23.2
234,24,3.375,1.5551457362156016,7,6113.28,873.3257142857143,52,23,13,220,1,1,0.03167420814479638,23.900000000000002
235,16,3.375,1.8211717839530313,5,4641.57,928.314,54,22,14,410,0,1,0.012165450121654502,21.9
236,24,2.9583333333333335,1.3344650993747553,7,6408.9,915.5571428571428,62,23,12,392,1,1,0.017811704834605598,26.9
237,16,3.0625,1.691892431568863,9,3880.12,431.1244444444444,34,15,2,1063,0,2,0.008458646616541353,17.9
238,18,2.9444444444444446,1.5135553089341052,8,5832.88,729.11,54,24,9,997,1,0,0.008016032064128256,23.8
239,21,3.380952380952381,1.6271505915615332,4,5295.76,1323.94,42,15,6,100,1,2,0.039603960396039604,18.8
240,21,2.7142857142857144,1.230563169563316,8,5879.93,734.99125,37,16,5,36,0,1,0.21621621621621623,19.3
241,10,3.0,1.8257418583505538,11,8295.66,754.1509090909091,58,23,8,751,1,2,0.014627659574468085,24.9
242,18,2.9444444444444446,1.4741786236338814,12,6402.55,533.5458333333333,53,22,10,507,0,2,0.023622047244094488,25.5
243,24,2.9166666666666665,1.2825472842090009,5,2994.75,598.95,41,17,3,141,1,2,0.035211267605633804,19.6
244,25,2.68,1.2489995996796797,9,6049.66,672.1844444444445,46,13,7,1028,1,2,0.008746355685131196,23.299999999999997
245,17,2.411764705882353,1.4602578338007541,12,10475.98,872.9983333333333,59,22,12,647,0,2,0.018518518518518517,27.1
246,16,3.125,1.1474609652039003,3,2467.54,822.5133333333333,50,23,4,71,1,2,0.041666666666666664,19.7
247,32,3.03125,1.4915758066879385,13,10304.56,792.6584615384616,45,15,7,561,1,2,0.023131672597864767,26.4
248,22,3.3181818181818183,1.393398163325344,5,3134.78,626.956,49,20,5,261,0,3,0.019083969465648856,21.6
249,23,2.8260869565217392,1.5565747335691182,8,8405.49,1050.68625,49,18,8,455,1,0,0.017543859649122806,23.3
250,20,2.8,1.5078740698501036,4,1293.1,323.275,40,16,7,974,0,2,0.0041025641025641026,18.0
251,18,3.111111111111111,1.2313975269103985,11,7264.7,660.4272727272727,64,28,6,1035,0,0,0.010617760617760617,28.3
252,19,3.1052631578947367,1.5949481650269413,8,6220.4800000000005,777.5600000000001,62,15,8,1073,0,0,0.0074487895716946,26.4
253,23,3.260869565217391,1.3217547325894203,10,8255.08,825.508,46,12,6,158,1,0,0.06289308176100629,23.4
254,19,2.473684210526316,1.3891812557774845,2,751.46,375.73,59,18,9,538,0,1,0.0037105751391465678,22.5
255,23,3.0434782608695654,1.3306956782609212,10,7602.02,760.202,43,22,8,599,0,2,0.016666666666666666,22.5
256,19,2.789473684210526,1.31567250942124,6,3071.45,511.9083333333333,53,15,12,197,0,0,0.030303030303030304,22.7
257,17,3.0,1.3228756555322954,15,12001.46,800.0973333333333,49,20,10,80,1,1,0.18518518518518517,25.6
258,17,2.9411764705882355,1.5600716423971577,13,9691.67,745.5130769230769,55,20,6,879,1,0,0.014772727272727272,26.4
259,25,3.2,1.4433756729740643,13,9186.92,706.6861538461538,52,22,5,1021,0,3,0.012720156555772993,27.1
260,20,3.4,1.500876936643164,6,4476.89,746.1483333333334,50,17,11,388,0,1,0.015424164524421594,22.0
261,15,2.6666666666666665,1.4960264830861913,14,11783.56,841.6828571428571,42,20,6,1078,0,1,0.012974976830398516,22.6
262,21,3.0952380952380953,1.4458479140200706,14,9446.6,674.7571428571429,53,18,6,282,0,0,0.04946996466431095,27.099999999999998
263,22,2.5454545454545454,1.3354960814430656,11,13265.01,1205.91,46,18,8,466,0,0,0.023554603854389723,23.699999999999996
264,17,3.3529411764705883,1.3666188418222285,13,8196.43,630.4946153846154,42,12,6,87,1,1,0.14772727272727273,22.5
265,21,3.238095238095238,1.1791845447071423,6,2013.3,335.55,45,12,7,968,0,1,0.006191950464396285,20.7
266,14,2.857142857142857,1.6104057232283402,7,6607.34,943.9057142857143,45,21,10,768,1,2,0.009102730819245773,19.8
267,21,2.8095238095238093,1.569045812557671,8,4888.15,611.01875,45,14,10,1072,0,0,0.007455731593662628,21.7
268,16,3.0625,1.436140661634507,11,8981.27,816.4790909090909,47,16,9,723,1,1,0.015193370165745856,22.8
269,18,2.6666666666666665,1.1881770515720091,9,4659.99,517.7766666666666,56,19,9,559,0,1,0.01607142857142857,24.900000000000002
270,24,3.4166666666666665,1.442120017518492,5,4307.42,861.484,55,21,7,589,0,1,0.00847457627118644,23.8
271,19,3.0526315789473686,1.4709665835968129,8,8400.119999999999,1050.0149999999999,37,12,2,426,0,2,0.01873536299765808,18.9
272,29,3.206896551724138,1.4971236790408557,11,11941.14,1085.5581818181818,55,20,9,982,0,2,0.011190233977619531,27.8
273,23,2.6956521739130435,1.3629774429099781,5,4460.81,892.162,47,25,6,1088,0,2,0.004591368227731864,21.200000000000003
274,20,3.0,1.555973210430998,11,7749.5,704.5,52,18,8,300,0,2,0.036544850498338874,25.1
275,20,2.55,1.5719582155957412,5,4525.39,905.0780000000001,53,24,5,1077,0,0,0.00463821892393321,22.4
276,20,3.0,1.4867838833500564,9,7440.24,826.6933333333333,45,19,5,881,1,1,0.01020408163265306,22.0
277,20,2.75,1.332784974957958,9,5455.33,606.1477777777777,45,14,7,977,1,1,0.009202453987730062,22.0
278,17,2.823529411764706,1.1850788010532811,5,2574.87,514.9739999999999,49,19,5,580,0,1,0.008605851979345954,20.6
279,15,2.933333333333333,1.334523278535216,9,4042.37,449.15222222222224,48,19,7,630,0,2,0.014263074484944533,21.9
280,25,2.92,1.1874342087037917,11,7618.46,692.5872727272728,43,17,4,17,0,1,0.6111111111111112,23.4
281,19,3.210526315789474,1.4367767695018308,11,7321.85,665.6227272727273,51,15,10,920,1,0,0.011943539630836048,24.599999999999998
282,20,2.7,1.1742858972247994,3,1200.67,400.22333333333336,45,12,8,415,1,1,0.007211538461538462,19.0
283,19,3.0,1.4142135623730951,5,2185.65,437.13,58,23,11,73,1,1,0.06756756756756757,23.7
284,24,2.875,1.3929168644626098,6,5732.2,955.3666666666667,56,23,7,266,1,0,0.02247191011235955,24.6
285,14,2.9285714285714284,1.1411388181101378,8,4001.19,500.14875,41,18,3,927,1,0,0.008620689655172414,19.099999999999998
286,10,2.8,1.4757295747452437,6,4704.6900000000005,784.1150000000001,53,20,6,581,0,2,0.010309278350515464,20.9
287,25,2.64,1.254325848148452,11,9931.48,902.8618181818182,50,22,4,203,0,0,0.05392156862745098,25.5
288,22,3.3181818181818183,1.04135276655684,12,7433.74,619.4783333333334,52,24,3,450,1,1,0.026607538802660754,26.0
289,19,2.8421052631578947,1.5370663939515445,8,5008.95,626.11875,56,29,7,346,1,0,0.023054755043227664,24.6
290,12,2.8333333333333335,1.6966991126265962,13,12833.11,987.1623076923078,47,19,6,90,0,1,0.14285714285714285,23.0
291,30,3.2666666666666666,1.5070714541175851,8,3944.88,493.11,58,23,9,434,1,1,0.01839080459770115,27.4
292,28,2.7857142857142856,1.3972762620115438,11,8534.42,775.8563636363637,54,27,7,143,0,1,0.0763888888888889,27.3
293,27,3.1481481481481484,1.2619796324000607,11,6331.18,575.5618181818182,46,21,5,200,1,1,0.05472636815920398,24.699999999999996
294,24,3.3333333333333335,1.4939491483885974,9,7255.22,806.1355555555556,59,22,10,336,1,0,0.026706231454005934,27.0
295,19,3.1052631578947367,1.4867838833500564,8,3753.3199999999997,469.16499999999996,53,20,8,50,0,2,0.1568627450980392,23.7
296,8,3.0,1.6035674514745464,8,7469.6,933.7,51,20,7,517,0,0,0.015444015444015444,20.9
297,23,3.0,1.4142135623730951,7,5845.64,835.0914285714287,58,33,3,262,0,0,0.026615969581749048,25.5
298,15,2.8666666666666667,1.245945806357946,6,2526.65,421.10833333333335,46,17,5,539,1,2,0.011111111111111112,19.799999999999997
299,21,3.0476190476190474,1.6271505915615334,10,6447.93,644.793,59,22,4,461,1,2,0.021645021645021644,26.9
300,21,2.761904761904762,1.1791845447071423,7,6501.43,928.7757142857143,38,15,3,754,1,1,0.009271523178807948,19.1
301,16,3.25,1.3904435743076138,7,6182.09,883.1557142857143,48,20,7,243,1,2,0.028688524590163935,21.099999999999998
302,25,2.36,1.319090595827292,6,6271.99,1045.3316666666667,41,20,7,436,1,1,0.013729977116704805,20.299999999999997
303,15,2.6,1.2983506020002014,11,8359.06,759.9145454545454,49,25,8,555,1,1,0.019784172661870502,23.2
304,16,3.1875,1.7594980344783944,5,3123.1,624.62,46,15,7,148,0,0,0.03355704697986577,19.499999999999996
305,17,3.235294117647059,1.0914103126634984,6,8014.75,1335.7916666666667,38,16,5,270,0,2,0.02214022140221402,17.8
306,21,2.9047619047619047,1.5134319246256802,6,5235.57,872.5949999999999,50,28,4,886,1,1,0.006764374295377677,22.2
307,20,2.6,1.231174022502185,12,3909.02,325.75166666666667,52,20,11,596,0,2,0.020100502512562814,25.6
308,21,3.0952380952380953,1.48002573980191,9,7010.14,778.9044444444445,43,13,4,453,1,0,0.019823788546255508,21.599999999999998
309,22,3.0454545454545454,1.557692821581626,9,5682.36,631.3733333333333,41,10,10,390,0,1,0.023017902813299233,21.199999999999996
310,20,2.8,1.5423836644690752,7,4319.42,617.0600000000001,41,15,7,540,1,2,0.012939001848428836,19.799999999999997
311,14,2.9285714285714284,1.4917354742965407,9,7340.469999999999,815.6077777777778,50,22,6,656,1,3,0.0136986301369863,22.3
312,27,2.1481481481481484,1.4332240069615965,15,11804.84,786.9893333333333,44,21,4,942,0,1,0.015906680805938492,26.1
313,16,2.5,1.3165611772087666,4,4895.8099999999995,1223.9524999999999,44,17,7,892,1,1,0.004479283314669653,18.4
314,17,2.6470588235294117,1.4975470138942315,9,6416.83,712.9811111111111,55,24,6,125,0,1,0.07142857142857142,24.4
315,17,2.823529411764706,1.380004262568012,6,2315.16,385.85999999999996,54,19,7,890,0,2,0.006734006734006734,22.6
316,19,3.5789473684210527,1.1212983285105116,11,6730.6,611.8727272727273,53,24,9,891,0,1,0.01233183856502242,25.2
317,19,2.6842105263157894,1.6347827439397078,10,9058.57,905.857,58,22,8,632,0,0,0.01579778830963665,26.2
318,19,3.1578947368421053,1.2588865404147536,11,6161.49,560.1354545454545,44,14,7,221,0,2,0.04954954954954955,22.5
319,23,2.6956521739130435,1.5502135515263593,11,7470.27,679.1154545454546,48,18,10,409,1,1,0.026829268292682926,24.5
320,22,3.0,1.632993161855452,7,7214.290000000001,1030.6128571428574,53,28,4,879,0,2,0.007954545454545454,23.799999999999997
321,20,3.4,1.429022485182754,10,7372.14,737.214,44,13,9,154,1,0,0.06451612903225806,22.2
322,16,2.625,1.2583057392117916,10,9718.89,971.8889999999999,48,14,13,497,1,1,0.020080321285140562,22.599999999999998
323,17,2.8823529411764706,1.3173056280328643,5,5980.59,1196.118,47,23,1,891,0,2,0.005605381165919282,20.0
324,20,3.35,1.4244112357114613,6,2613.59,435.59833333333336,46,21,8,983,1,1,0.006097560975609756,20.799999999999997
325,25,2.56,1.3868429375143148,13,5066.3099999999995,389.7161538461538,52,22,6,651,0,2,0.019938650306748466,27.1
326,18,3.0555555555555554,1.4741786236338814,10,8654.19,865.4190000000001,40,16,5,967,0,1,0.010330578512396695,20.6
327,23,3.0869565217391304,1.0834726777719228,7,4074.8199999999997,582.1171428571428,37,20,6,726,1,0,0.009628610729023384,19.2
328,19,3.210526315789474,1.3975751766073286,10,8356.21,835.6209999999999,64,23,6,74,0,0,0.13333333333333333,28.0
329,23,3.130434782608696,1.3586205512841107,7,4670.08,667.1542857142857,44,16,9,694,1,0,0.010071942446043165,21.3
330,22,2.5,1.535298947157477,6,5137.51,856.2516666666667,45,13,9,674,0,0,0.008888888888888889,20.9
331,18,3.0555555555555554,1.3920878193318216,12,7139.98,594.9983333333333,56,29,8,216,0,0,0.055299539170506916,26.400000000000002
332,10,2.6,1.3498971154211057,9,7244.99,804.9988888888888,47,18,10,306,1,0,0.029315960912052116,20.6
333,20,2.6,1.500876936643164,15,15585.48,1039.032,42,15,6,1042,0,1,0.014381591562799617,24.1
334,12,3.3333333333333335,1.370688833684684,6,3412.97,568.8283333333333,56,22,6,209,1,0,0.02857142857142857,22.200000000000003
335,14,3.2857142857142856,1.5406577730392863,9,6879.400000000001,764.3777777777779,39,20,4,374,1,0,0.024,19.0
336,15,3.066666666666667,1.2798809468443688,6,1998.6,333.09999999999997,61,26,10,221,0,2,0.02702702702702703,24.3
337,9,3.111111111111111,1.1666666666666667,12,7403.73,616.9775,39,16,4,716,1,1,0.016736401673640166,19.5
338,16,2.5,1.2649110640673518,8,5370.219999999999,671.2774999999999,51,21,9,576,0,0,0.01386481802426343,22.499999999999996
339,12,3.25,1.764549903980152,5,1604.1399999999999,320.828,41,16,10,1003,1,0,0.0049800796812749,17.2
340,18,3.4444444444444446,1.5424282697487948,8,4323.46,540.4325,55,29,6,384,1,0,0.02077922077922078,24.1
341,28,3.0714285714285716,1.3313477278633001,14,10859.26,775.6614285714286,67,32,5,67,0,0,0.20588235294117646,32.699999999999996
342,13,2.923076923076923,1.1151635501529555,9,9157.849999999999,1017.5388888888888,50,22,3,674,1,1,0.013333333333333334,22.1
343,15,2.8666666666666667,1.245945806357946,9,4364.0,484.8888888888889,57,22,11,465,0,1,0.019313304721030045,24.599999999999998
344,16,3.1875,1.2763881332363862,5,1922.42,384.48400000000004,51,15,7,852,0,1,0.005861664712778429,20.999999999999996
345,17,3.411764705882353,1.4168108346481791,10,9501.32,950.132,51,22,5,711,1,1,0.014044943820224719,23.699999999999996
346,14,3.142857142857143,1.4600918230947437,2,2621.59,1310.795,65,23,8,233,1,1,0.008547008547008548,23.3
347,17,2.1176470588235294,0.9926198253344827,9,6204.67,689.4077777777778,53,29,4,789,0,2,0.01139240506329114,23.799999999999997
348,31,3.161290322580645,1.344043010064494,5,3750.4,750.08,41,17,7,996,0,2,0.0050150451354062184,21.0
349,25,3.08,1.3203534880225576,4,3006.5499999999997,751.6374999999999,39,23,7,1030,0,0,0.0038797284190106693,18.7
350,13,3.076923076923077,1.6563785025137652,12,12931.87,1077.6558333333335,50,16,11,502,1,0,0.02385685884691849,23.6
351,19,2.6842105263157894,1.4549773415168656,7,5748.530000000001,821.2185714285715,41,19,7,143,1,1,0.04861111111111111,19.599999999999998
352,18,3.0,1.4552137502179978,8,5975.33,746.91625,46,14,7,445,0,0,0.017937219730941704,21.4
353,16,2.75,1.183215956619923,12,9849.25,820.7708333333334,53,22,9,539,0,2,0.022222222222222223,25.099999999999998
354,26,2.8076923076923075,1.3861956793824102,6,5695.2699999999995,949.2116666666666,49,18,8,817,0,1,0.007334963325183374,22.9
355,16,3.3125,1.6214705259938174,7,7220.89,1031.5557142857144,59,25,8,735,0,0,0.009510869565217392,24.4
356,20,2.85,1.460893742308382,8,4000.13,500.01625,55,23,12,545,0,0,0.014652014652014652,24.5
357,20,3.1,1.4473205733717958,4,1921.69,480.4225,47,18,8,876,0,0,0.004561003420752566,20.1
358,18,2.888888888888889,1.2313975269103985,6,4579.5,763.25,45,12,11,956,1,0,0.006269592476489028,20.1
359,25,2.88,1.3638181696985856,6,4931.04,821.84,53,24,8,567,0,1,0.01056338028169014,23.9
360,11,2.6363636363636362,1.6292775867068985,10,8395.75,839.575,46,26,9,924,1,0,0.010810810810810811,20.999999999999996
361,21,2.857142857142857,1.4589624493356326,3,2305.96,768.6533333333333,39,17,6,418,0,2,0.007159904534606206,17.4
362,19,3.1052631578947367,1.3701069237311885,8,6081.58,760.1975,49,16,10,27,0,0,0.2857142857142857,22.5
363,21,2.1904761904761907,1.4359334113755977,10,9169.74,916.9739999999999,46,22,3,814,1,2,0.012269938650306749,22.999999999999996
364,19,3.4210526315789473,1.5024346712987116,8,5134.82,641.8525,55,12,10,727,1,1,0.01098901098901099,24.3
365,14,2.5714285714285716,1.4525460784051256,12,8910.2,742.5166666666668,42,19,9,991,0,2,0.012096774193548387,21.400000000000002
366,10,3.1,1.5951314818673865,12,7677.0,639.75,66,25,12,331,1,0,0.03614457831325301,27.8
367,23,2.9565217391304346,1.2239377906638147,9,2599.08,288.78666666666663,53,21,8,29,1,0,0.3,25.0
368,21,3.142857142857143,1.7113069358158484,10,6885.75,688.575,43,18,8,566,0,1,0.01763668430335097,22.099999999999998
369,20,2.95,1.3562719801759993,12,11462.08,955.1733333333333,49,22,5,174,1,1,0.06857142857142857,24.7
370,18,3.0555555555555554,1.2589548523523144,12,6413.1900000000005,534.4325,51,23,10,582,0,0,0.02058319039451115,24.9
371,16,3.3125,1.3022416570411703,7,5877.65,839.6642857142857,62,27,9,486,0,2,0.014373716632443531,25.299999999999997
372,13,3.076923076923077,1.3204505835470495,4,4482.63,1120.6575,30,10,4,164,0,1,0.024242424242424242,13.6
373,26,2.6923076923076925,1.5689290811054721,8,4887.29,610.91125,54,23,8,917,0,2,0.008714596949891068,25.4
374,19,2.8947368421052633,1.4489358870144542,6,6131.33,1021.8883333333333,53,13,12,504,0,2,0.011881188118811881,22.7
375,20,3.5,1.3954814298487215,6,3330.41,555.0683333333333,43,15,8,1001,1,1,0.005988023952095809,19.9
376,27,2.6296296296296298,1.3908533116302864,10,9082.64,908.2639999999999,45,17,8,180,0,2,0.055248618784530384,23.9
377,16,2.875,1.6683325008322931,10,7353.54,735.354,53,24,10,730,1,2,0.013679890560875513,24.099999999999998
378,26,3.3461538461538463,1.4125808349912639,6,4073.9700000000003,678.995,55,21,8,133,1,1,0.04477611940298507,24.7
379,26,2.6153846153846154,1.3289672103381056,9,7726.929999999999,858.5477777777777,51,21,6,900,0,1,0.009988901220865706,24.999999999999996
380,22,3.272727272727273,1.5175738212786565,3,2322.83,774.2766666666666,48,19,6,696,0,1,0.00430416068866571,20.299999999999997
381,17,2.6470588235294117,1.411611511296054,12,9520.31,793.3591666666666,42,17,8,289,0,1,0.041379310344827586,22.0
382,15,2.7333333333333334,1.624221425205085,7,2469.71,352.8157142857143,35,12,10,183,0,0,0.03804347826086957,17.0
383,20,3.1,1.3726654823065194,7,5695.1,813.5857142857143,69,26,16,686,0,1,0.010189228529839884,28.2
384,18,2.7222222222222223,1.6379885640466825,7,4865.57,695.0814285714285,40,15,5,136,1,2,0.051094890510948905,19.1
385,21,3.380952380952381,1.321975433818287,5,4420.96,884.192,50,22,7,1065,1,1,0.004690431519699813,21.7
386,23,3.0434782608695654,1.460954260673022,5,3733.97,746.794,51,23,9,408,1,0,0.012224938875305624,22.4
387,22,3.1363636363636362,1.4895015000377538,12,7196.09,599.6741666666667,64,14,18,344,1,3,0.034782608695652174,29.6
388,21,2.5714285714285716,1.2873006086935783,7,6026.3,860.9,41,20,6,213,0,0,0.03271028037383177,20.0
389,28,3.2857142857142856,1.4104672946998766,9,7486.38,831.82,61,25,8,537,1,0,0.016728624535315983,28.400000000000002
390,19,2.473684210526316,1.2187617145935723,13,9174.970000000001,705.7669230769231,58,24,6,721,0,0,0.018005540166204988,27.7
391,21,3.2857142857142856,1.6775832957816772,12,10863.130000000001,905.2608333333334,50,17,10,695,1,2,0.017241379310344827,25.2
392,16,3.5,1.4605934866804429,8,5005.7,625.7125,58,24,19,91,0,0,0.08695652173913043,24.599999999999998
393,22,3.409090909090909,1.181568405173351,12,10269.79,855.8158333333334,46,16,11,360,0,0,0.0332409972299169,24.199999999999996
394,18,3.0,1.495090003192804,9,5432.22,603.58,54,20,13,98,0,0,0.09090909090909091,24.3
395,24,2.7083333333333335,1.4288690166235205,5,2662.2,532.4399999999999,66,32,6,288,0,1,0.01730103806228374,27.1
396,18,3.611111111111111,1.3779306261410682,5,5156.52,1031.304,48,14,11,33,1,1,0.14705882352941177,20.5
397,17,2.235294117647059,1.3476559169863187,7,2470.67,352.95285714285717,45,25,7,84,0,2,0.08235294117647059,20.4
398,22,2.8636363636363638,1.2834274997778983,9,6579.09,731.01,52,21,5,70,0,0,0.1267605633802817,24.5
399,15,3.1333333333333333,1.505545305418162,6,3605.79,600.965,62,28,8,1042,0,2,0.005752636625119847,24.599999999999998
400,23,2.869565217391304,1.25424181466106,6,4685.04,780.84,53,18,5,630,1,1,0.009508716323296355,23.5
401,23,3.9130434782608696,1.4114159066908945,9,6716.27,746.2522222222223,43,13,5,228,0,2,0.039301310043668124,22.0
402,21,2.4761904761904763,1.53684897172909,10,5798.74,579.874,39,12,7,582,0,1,0.017152658662092625,20.9
403,15,3.466666666666667,1.3557637102737476,9,5835.89,648.4322222222222,48,18,5,132,1,2,0.06766917293233082,21.9
404,29,3.1724137931034484,1.2267542982905681,5,2835.85,567.17,44,19,7,1013,1,0,0.004930966469428008,21.5
405,27,2.4814814814814814,1.2517793603313514,2,1166.5700000000002,583.2850000000001,38,13,9,816,1,1,0.0024479804161566705,17.8
406,14,2.9285714285714284,1.2688144505364485,10,9718.16,971.816,62,25,5,771,1,0,0.012953367875647668,26.4
407,24,3.75,1.1515584902738285,6,5391.05,898.5083333333333,55,25,9,430,1,0,0.013921113689095127,24.3
408,22,3.590909090909091,1.3330627431056188,7,7829.81,1118.5442857142857,39,15,7,272,0,0,0.02564102564102564,19.6
409,20,3.4,1.2732056517228265,5,3897.82,779.5640000000001,49,26,6,937,1,0,0.005330490405117271,21.2
410,21,2.761904761904762,1.300183137283433,6,6053.92,1008.9866666666667,49,20,7,288,0,1,0.020761245674740483,21.9
411,18,3.1666666666666665,1.3394467690277294,3,895.97,298.6566666666667,35,10,4,1067,0,3,0.0028089887640449437,15.6
412,20,2.75,1.446411166701189,5,3966.91,793.382,58,25,8,527,0,0,0.00946969696969697,23.9
413,15,2.4,0.9856107606091623,5,5476.76,1095.352,50,17,3,1066,0,0,0.004686035613870665,20.5
414,12,2.9166666666666665,1.4433756729740645,10,5208.89,520.889,53,17,9,859,0,1,0.011627906976744186,23.299999999999997
415,12,3.0833333333333335,1.781640374554423,7,4168.24,595.4628571428572,48,20,7,156,1,1,0.044585987261146494,20.299999999999997
416,19,3.263157894736842,1.6276126096272248,4,1420.74,355.185,51,20,9,150,0,2,0.026490066225165563,21.099999999999998
417,14,2.0714285714285716,0.9168747682531898,8,5431.05,678.88125,49,22,7,245,0,2,0.032520325203252036,21.5
418,22,2.909090909090909,1.5402254290506867,6,3728.84,621.4733333333334,48,13,9,958,1,0,0.006256517205422315,21.799999999999997
419,24,3.0,1.5036188231122245,4,3918.5299999999997,979.6324999999999,54,28,6,939,1,3,0.00425531914893617,23.0
420,20,3.1,1.7740824166460338,5,4320.08,864.016,46,20,4,537,0,0,0.00929368029739777,20.299999999999997
421,20,3.35,1.6630662866176473,5,5047.45,1009.49,61,25,12,586,0,0,0.008517887563884156,24.8
422,16,3.375,1.408308678285174,6,4555.21,759.2016666666667,61,21,5,475,1,2,0.012605042016806723,24.5
423,25,3.08,1.5790292376436013,7,7022.08,1003.1542857142857,56,17,7,891,0,1,0.007847533632286996,25.3
424,15,3.2,1.61245154965971,13,7560.93,581.61,49,17,6,416,1,1,0.03117505995203837,24.2
425,21,3.142857142857143,1.314751470267833,6,3617.92,602.9866666666667,53,26,4,346,0,0,0.01729106628242075,23.099999999999998
426,16,2.625,1.3102162671355697,4,1258.52,314.63,53,15,10,1077,1,0,0.0037105751391465678,21.099999999999998
427,18,3.1666666666666665,1.3826657968874305,1,1420.24,1420.24,63,28,10,710,1,1,0.0014064697609001407,23.0
428,18,3.5555555555555554,1.2935233335271092,7,2803.97,400.5671428571428,41,22,3,1078,1,0,0.006487488415199258,19.4
429,11,3.909090909090909,0.9438798074485389,6,3438.0600000000004,573.0100000000001,64,26,4,722,1,1,0.008298755186721992,24.4
430,30,3.1,1.5165750888103102,11,7846.91,713.3554545454546,51,20,9,383,0,0,0.028645833333333332,26.799999999999997
431,15,3.2,1.52127765851133,8,3864.31,483.03875,46,23,7,82,0,2,0.0963855421686747,20.799999999999997
432,14,3.5714285714285716,1.0163498575623615,11,6809.58,619.0527272727272,51,16,10,623,1,2,0.017628205128205128,23.599999999999998
433,21,2.857142857142857,1.5901482410679288,8,5650.35,706.29375,50,24,6,226,1,2,0.03524229074889868,23.2
434,14,3.4285714285714284,1.5548576840284827,5,1854.46,370.892,53,25,5,1093,0,3,0.004570383912248629,21.2
435,14,3.142857142857143,1.292412345317728,9,8369.97,929.9966666666666,53,17,5,461,0,1,0.01948051948051948,23.2
436,17,2.764705882352941,1.3004524099667143,4,4391.71,1097.9275,54,24,11,572,0,0,0.006980802792321117,21.6
437,13,2.8461538461538463,1.4632243987255136,8,6290.25,786.28125,55,26,7,313,1,0,0.025477707006369428,23.1
438,23,3.5652173913043477,1.3082287455154336,12,9035.14,752.9283333333333,48,22,7,307,0,0,0.03896103896103896,25.0
439,17,2.9411764705882355,1.519481335657587,6,4000.9700000000003,666.8283333333334,52,25,9,313,0,0,0.01910828025477707,22.0
440,30,2.433333333333333,1.2780193008453877,5,3452.6699999999996,690.5339999999999,46,21,7,889,0,1,0.0056179775280898875,22.299999999999997
441,20,2.55,1.276302224561664,6,3581.8,596.9666666666667,51,19,10,237,1,2,0.025210084033613446,22.299999999999997
442,25,3.56,1.3253930234714029,7,6316.16,902.3085714285714,65,33,8,18,1,2,0.3684210526315789,28.0
443,19,2.789473684210526,1.228320776436091,11,8344.17,758.5609090909091,54,21,9,49,1,0,0.22,25.5
444,20,3.25,1.5852942612451615,5,4368.18,873.6360000000001,59,21,8,786,1,2,0.0063532401524777635,24.2
445,16,2.6875,1.40089257261219,4,2848.55,712.1375,65,34,6,256,1,2,0.01556420233463035,24.7
446,11,3.272727272727273,1.009049958219026,10,6220.71,622.071,44,14,7,15,1,1,0.625,20.4
447,19,2.6315789473684212,1.2565617248750864,10,12123.59,1212.359,45,18,3,239,1,1,0.041666666666666664,22.3
448,22,3.227272727272727,1.4452489711965162,2,2370.89,1185.445,46,21,5,90,1,1,0.02197802197802198,19.2
449,25,3.36,1.439907404430345,6,2246.43,374.405,55,22,10,821,1,0,0.0072992700729927005,24.5
450,18,3.5,1.3826657968874305,3,1910.05,636.6833333333333,58,23,8,894,1,2,0.0033519553072625698,22.5
451,22,3.0454545454545454,1.3965015038360862,10,5543.58,554.358,45,24,4,169,0,1,0.058823529411764705,22.9
452,17,3.9411764705882355,1.1974237050483696,8,5485.8099999999995,685.7262499999999,47,16,3,603,0,1,0.013245033112582781,21.5
453,22,2.5454545454545454,1.4384936806479443,7,2878.4900000000002,411.21285714285716,56,24,8,753,0,1,0.009283819628647215,24.700000000000003
454,19,3.1578947368421053,1.344253526630914,4,3193.67,798.4175,46,16,6,88,0,1,0.0449438202247191,19.599999999999998
455,12,2.5833333333333335,1.2401124093721454,5,4095.88,819.176,51,26,5,1035,1,1,0.004826254826254826,20.199999999999996
456,17,2.2941176470588234,1.5315313367000094,4,3677.24,919.31,39,15,5,298,0,0,0.013377926421404682,17.1
457,15,3.1333333333333333,1.5522640914238175,7,5477.3,782.4714285714286,50,19,8,261,1,2,0.026717557251908396,21.5
458,19,3.5789473684210527,1.346426937147361,8,4164.83,520.60375,48,18,4,261,1,2,0.030534351145038167,22.2
459,20,2.6,1.500876936643164,10,10578.029999999999,1057.8029999999999,41,17,4,983,0,1,0.01016260162601626,21.299999999999997
460,22,3.590909090909091,1.296849328880646,7,4231.46,604.4942857142858,43,24,6,494,1,3,0.014141414141414142,20.799999999999997
