product_id,total_ratings,avg_user_rating,rating_variance,total_purchases,total_revenue,total_views,price,category_encoded,in_stock,price_normalized,view_to_purchase_ratio,popularity_score
235,33,2.878787878787879,2.2973484848484853,17,17085.32,41,348.68,5,1,0.6953896038099098,0.4047619047619047,16.823000000000004
236,50,3.28,2.28734693877551,18,13500.54,35,293.49,5,1,0.5835444320599859,0.5,22.305
237,27,3.5185185185185186,1.951566951566951,13,11077.5,39,263.75,9,1,0.5232749012057959,0.325,13.417000000000002
238,46,2.760869565217391,2.3193236714975844,15,5623.15,36,137.15,4,1,0.2667139527814368,0.4054054054054054,19.908
239,44,3.386363636363636,1.8239957716701911,14,12139.4,33,346.84,2,1,0.6916607559023203,0.4117647058823529,18.899
240,42,3.3095238095238093,1.5847851335656216,17,2229.2,33,55.73,1,1,0.1017124328706049,0.5,19.499
241,47,2.893617021276596,2.705827937095282,10,3923.52,41,122.61,5,1,0.2372479481203769,0.238095238095238,18.223000000000003
242,37,3.108108108108108,1.8213213213213209,17,12038.4,55,211.2,9,1,0.4167798155841524,0.3035714285714285,18.065
243,43,3.2093023255813957,2.3122923588039868,18,5382.03,40,105.53,4,1,0.2026345121086229,0.4390243902439024,20.22
244,36,3.1944444444444446,1.9325396825396823,19,17636.48,37,275.57,1,1,0.5472286959165062,0.5,18.511
245,41,3.024390243902439,2.1743902439024394,17,24590.5,37,491.81,0,1,0.9854493869692978,0.4473684210526316,19.211
246,51,3.117647058823529,2.265882352941176,18,12158.16,48,217.11,9,1,0.4287567129395075,0.3673469387755102,22.644
247,41,2.804878048780488,2.0609756097560976,12,311.6,42,7.79,6,1,0.0045597324956935,0.2790697674418604,17.226000000000003
248,36,3.083333333333333,1.621428571428572,13,9614.72,37,300.46,2,0,0.5976694700577566,0.3421052631578947,16.111
249,40,2.925,2.3275641025641027,10,6014.25,53,182.25,6,1,0.3581112574728949,0.1851851851851851,16.159
250,42,2.738095238095238,1.807781649245064,19,2286.25,52,38.75,2,0,0.0673016516364373,0.3584905660377358,20.356
251,42,3.261904761904762,1.9541231126596983,9,3205.7200000000003,42,114.49,3,1,0.2207923801803627,0.2093023255813953,16.326
252,56,3.375,2.056818181818182,18,6222.15,48,113.13,1,0,0.2180362752051879,0.3673469387755102,24.144
253,38,3.3947368421052637,1.3805120910384068,17,2965.92,48,61.79,5,1,0.1139933123923396,0.3469387755102041,18.344
254,42,3.0476190476190474,1.997677119628339,19,10464.12,40,193.78,4,0,0.3814773533286047,0.4634146341463415,20.32
255,37,2.972972972972973,1.860360360360361,17,14898.17,37,363.37,8,1,0.7251595906373492,0.4473684210526316,18.011
256,47,2.893617021276596,1.923219241443108,15,11277.5,35,225.55,5,1,0.4458607761677982,0.4166666666666667,20.205
257,36,3.083333333333333,2.021428571428572,18,30359.04,30,474.36,5,1,0.9500861282804742,0.5806451612903226,18.09
258,46,2.717391304347826,2.1628019323671497,16,14820.08,37,336.82,3,1,0.6713547471881649,0.4210526315789473,20.311
259,33,3.4545454545454546,2.130681818181819,19,22007.19,30,415.23,7,1,0.8302563582936467,0.6129032258064516,17.59
260,45,2.933333333333333,1.7,20,13706.88,43,232.32,2,1,0.4595805046103962,0.4545454545454545,21.629
261,47,2.7872340425531914,1.910268270120259,18,21101.42,40,398.14,4,1,0.7956226568041341,0.4390243902439024,21.42
262,34,2.911764705882353,2.264705882352941,15,7686.12,52,197.08,8,1,0.3881649609889553,0.2830188679245283,16.355999999999998
263,50,2.92,1.95265306122449,12,10824.96,43,338.28,4,1,0.6743135069409261,0.2727272727272727,19.929
264,35,2.857142857142857,1.890756302521008,14,21825.86,41,464.38,3,1,0.9298611814773532,0.3333333333333333,16.223000000000003
265,36,2.9444444444444446,1.711111111111111,18,11240.4,44,193.8,8,0,0.381517884284122,0.4,18.132
266,38,3.421052631578948,2.034139402560456,14,5691.5,50,113.83,2,1,0.2194548586482926,0.2745098039215686,17.15
267,43,3.2790697674418605,2.0155038759689923,10,10207.8,31,340.26,2,1,0.6783260715371364,0.3125,16.993
268,43,2.7674418604651163,1.7065337763012178,10,2474.34,44,74.98,5,0,0.1407234775559833,0.2222222222222222,17.032
269,37,2.675675675675676,2.391891891891892,10,13265.0,34,473.75,5,1,0.9488499341371972,0.2857142857142857,15.202
270,41,3.2439024390243905,1.8390243902439027,12,2341.12,39,75.52,9,1,0.1418178133549498,0.3,17.217000000000002
271,42,2.523809523809524,1.6701509872241571,19,19216.41,47,337.13,3,0,0.6719829769986827,0.3958333333333333,20.341
272,45,2.7777777777777777,2.1767676767676765,19,9081.07,38,148.87,5,1,0.2904650927145607,0.4871794871794871,21.214
273,40,2.675,2.0711538461538463,13,19992.42,33,476.01,6,1,0.9534299321106496,0.3823529411764705,17.299
274,41,2.902439024390244,2.090243902439024,16,2096.6800000000003,47,39.56,8,0,0.068943155334887,0.3333333333333333,18.841
275,39,3.076923076923077,2.020242914979758,13,14913.45,41,331.41,1,1,0.6603911237207417,0.3095238095238095,17.023
276,39,3.4871794871794872,1.6248313090418351,19,4954.88,47,88.48,1,0,0.1680818725301449,0.3958333333333333,19.441000000000003
277,44,3.4318181818181817,1.9254756871035936,10,2072.92,35,71.48,8,0,0.13363056034046,0.2777777777777778,17.305
278,30,2.8,1.889655172413793,24,30303.78,39,388.51,0,1,0.7761070017225656,0.6,18.717
279,32,2.8125,2.415322580645161,18,26144.78,37,421.69,6,1,0.843347856925727,0.4736842105263157,16.911
280,48,2.708333333333333,1.7429078014184405,13,13873.04,50,365.08,8,1,0.7286249873340763,0.2549019607843137,19.75
281,41,3.1219512195121952,2.6097560975609757,22,12949.02,34,205.54,6,1,0.4053095551727632,0.6285714285714286,21.202
282,37,2.5945945945945947,1.5255255255255251,16,11218.43,42,238.69,5,0,0.4724896139426487,0.3720930232558139,17.626
283,40,3.525,1.6916666666666662,19,25756.5,40,367.95,7,1,0.7344411794508056,0.4634146341463415,19.72
284,39,2.8974358974358974,1.6207827260458838,17,12678.5,31,253.57,9,1,0.5026446448475023,0.53125,18.593
285,38,3.1842105263157894,2.2083926031294454,24,5995.52,32,93.68,0,0,0.1786199209646367,0.7272727272727273,21.096
286,40,2.875,2.573717948717949,13,4192.84,31,113.32,1,1,0.218421319282602,0.40625,17.293
287,30,2.933333333333333,2.064367816091954,12,1099.98,40,26.19,1,0,0.0418482115715878,0.2926829268292683,13.92
288,41,3.414634146341464,2.2487804878048787,6,8386.029999999999,44,441.37,0,1,0.8832303171547269,0.1333333333333333,14.832
289,31,3.096774193548387,1.6903225806451614,12,14639.1,35,418.26,5,1,0.8363967980545141,0.3333333333333333,14.205
290,41,2.8780487804878048,1.859756097560976,18,10777.56,36,185.82,9,1,0.3653460330327287,0.4864864864864865,19.608
291,40,3.2,1.907692307692308,17,13290.6,40,260.6,9,0,0.5168912757118249,0.4146341463414634,18.92
292,32,3.34375,2.3618951612903225,17,421.77,28,8.27,0,1,0.0055324754281082,0.5862068965517241,16.483999999999998
293,31,2.967741935483871,2.765591397849463,13,9608.9,38,259.7,7,1,0.5150673827135475,0.3333333333333333,14.614
294,45,3.0444444444444443,2.1343434343434344,14,12120.0,40,303.0,2,0,0.6028169014084507,0.3414634146341463,19.22
295,46,3.1739130434782608,1.6135265700483097,22,16791.15,28,243.35,1,1,0.481933326578174,0.7586206896551724,22.684
296,30,3.0,1.793103448275862,12,5401.66,37,125.62,9,1,0.243347856925727,0.3157894736842105,13.911
297,43,2.7906976744186047,1.5027685492801774,18,1220.0,46,24.4,2,1,0.0382206910527915,0.3829787234042553,20.238000000000003
298,34,3.3823529411764706,1.6978609625668448,17,12254.78,32,260.74,8,1,0.5171749924004458,0.5151515151515151,17.096
299,32,3.125,1.532258064516129,18,6283.76,34,112.21,8,0,0.2161718512513932,0.5142857142857142,16.902
300,33,2.727272727272727,1.9545454545454548,17,19137.38,44,416.03,2,1,0.8318775965143378,0.3777777777777777,16.832000000000004
301,28,3.1785714285714284,2.744708994708995,22,8972.04,36,135.94,6,0,0.2642618299726416,0.5945945945945946,17.308000000000003
302,45,2.7777777777777777,2.313131313131313,17,1954.0,33,39.08,6,1,0.0679704124024723,0.5,20.399
303,38,2.973684210526316,1.5938833570412516,13,12923.26,46,263.74,4,1,0.5232546357280373,0.2765957446808511,16.738000000000003
304,43,3.069767441860465,2.30454042081949,20,5476.38,40,92.82,6,1,0.1768770898773938,0.4878048780487805,21.02
305,45,3.0,2.227272727272727,8,7171.17,50,377.43,5,1,0.7536528523659946,0.1568627450980392,16.849999999999998
306,38,3.0526315789473686,1.88904694167852,16,10235.52,35,213.24,9,0,0.4209139730469146,0.4444444444444444,17.905
307,42,3.0,2.1463414634146343,18,26520.61,45,395.83,7,1,0.7909413314418887,0.391304347826087,19.935
308,41,3.1707317073170733,2.245121951219512,12,5894.55,47,130.99,9,1,0.2542304184821157,0.25,17.241
309,42,2.6666666666666665,1.6910569105691056,20,10364.0,50,207.28,6,1,0.4088357483027662,0.392156862745098,20.75
310,38,2.736842105263158,2.091038406827881,13,8197.52,47,190.64,5,0,0.3751139933123923,0.2708333333333333,16.741
311,46,3.065217391304348,1.7512077294685993,16,4652.34,39,81.62,1,1,0.1541797547877191,0.4,20.317
312,47,3.0851063829787235,2.1665124884366334,24,19346.68,35,284.51,5,1,0.5653460330327287,0.6666666666666666,23.805000000000003
313,54,2.7222222222222223,1.8647798742138373,11,16898.14,46,392.98,9,0,0.7851656702806769,0.2340425531914893,20.738000000000003
314,37,2.972972972972973,2.415915915915916,17,14256.06,26,290.94,8,1,0.5783767352315331,0.6296296296296297,17.977999999999998
315,38,3.236842105263158,2.4018492176386914,16,11529.06,38,226.06,3,1,0.4468943155334887,0.4102564102564102,17.914
316,39,2.6153846153846154,1.6639676113360329,17,9960.72,46,203.28,7,1,0.4007295571993109,0.3617021276595745,18.638
317,42,3.261904761904762,2.051684088269454,15,23158.08,40,482.46,2,1,0.9665011652649712,0.3658536585365853,18.72
318,53,3.207547169811321,2.052249637155298,14,8158.87,42,220.51,0,1,0.4356469753774445,0.3255813953488372,21.626
319,42,2.833333333333333,2.3373983739837394,22,1847.82,35,23.69,3,1,0.0367818421319282,0.6111111111111112,21.505
320,31,2.7096774193548385,2.279569892473118,14,16086.42,33,473.13,6,0,0.9475934745161616,0.4117647058823529,14.999
321,44,3.136363636363636,1.422832980972515,18,24283.71,45,426.03,4,1,0.852143074272976,0.391304347826087,20.535
322,43,2.813953488372093,1.821705426356589,12,12577.92,32,393.06,7,1,0.785327794102746,0.3636363636363636,17.796000000000003
323,38,3.263157894736842,2.036984352773826,18,5184.06,35,123.43,4,1,0.2389097172965852,0.5,18.705
324,42,3.023809523809524,2.12137049941928,14,7012.200000000001,45,179.8,8,1,0.3531462154220286,0.3043478260869565,18.335
325,37,2.891891891891892,2.099099099099099,18,23296.14,47,369.78,5,1,0.7381497618806363,0.375,18.441000000000003
326,36,3.388888888888889,1.9015873015873013,18,11525.15,35,177.31,5,1,0.3481001114601276,0.5,18.105
327,33,3.272727272727273,2.204545454545454,13,8974.29,49,230.11,6,1,0.4551018340257372,0.26,15.247000000000002
328,49,3.061224489795918,2.142006802721089,12,9968.01,40,255.59,2,1,0.5067382713547471,0.2926829268292683,19.62
329,36,2.75,2.021428571428572,13,17305.78,38,402.46,1,1,0.8043773431958658,0.3333333333333333,16.114
330,41,3.097560975609756,1.8902439024390243,11,8229.33,42,283.77,0,0,0.5638463876785895,0.2558139534883721,16.826
331,33,3.484848484848485,1.8200757575757576,24,34104.3,28,431.7,0,1,0.8636336001621238,0.8275862068965517,19.584
332,36,3.1666666666666665,2.257142857142857,17,19724.06,41,340.07,9,0,0.6779410274597223,0.4047619047619047,17.723000000000003
333,39,2.7948717948717947,2.3778677462887985,16,15938.85,48,270.15,1,1,0.5362448069713243,0.3265306122448979,18.244
334,41,3.317073170731707,1.6719512195121955,17,11135.85,47,202.47,8,1,0.3990880535008613,0.3541666666666667,19.241
335,44,3.113636363636364,1.823995771670191,17,11080.94,41,240.89,5,1,0.476948019049549,0.4047619047619047,20.123
336,37,3.081081081081081,1.6321321321321316,20,17136.0,34,252.0,2,1,0.4994629648393961,0.5714285714285714,19.202
337,35,3.142857142857143,2.184873949579832,16,5795.35,37,105.37,7,1,0.2023102644644847,0.4210526315789473,17.011
338,35,2.914285714285714,1.8453781512605043,23,29471.36,33,460.49,3,1,0.9219779106292432,0.6764705882352942,19.799000000000003
339,45,3.088888888888889,2.128282828282828,12,16141.259999999998,23,424.77,5,0,0.8495896240753875,0.5,18.369
340,39,2.8205128205128207,2.1511470985155188,17,14629.05,33,247.95,6,1,0.4912554463471476,0.5,18.599
341,32,3.375,2.048387096774193,15,18063.84,55,376.33,9,0,0.7514236498125443,0.2678571428571428,15.765
342,40,2.85,1.8743589743589744,15,992.64,36,21.12,0,0,0.0315736143479582,0.4054054054054054,18.108
343,36,2.861111111111111,2.065873015873016,26,19549.32,37,232.73,3,1,0.4604113891985003,0.6842105263157895,21.311
344,38,3.3684210526315788,1.9146514935988623,11,1536.36,40,54.87,9,1,0.099969601783362,0.2682926829268293,15.92
345,42,3.023809523809524,2.560394889663182,20,8077.08,36,122.38,5,1,0.2367818421319282,0.5405405405405406,20.708
346,46,3.347826086956522,2.009661835748793,15,9883.1,39,214.85,2,1,0.4241767149660553,0.375,19.917
347,35,2.4571428571428573,1.6084033613445377,23,13458.490000000002,43,228.11,9,1,0.4510487384740095,0.5227272727272727,19.829000000000004
348,32,2.90625,2.60383064516129,14,16926.84,32,403.02,3,1,0.8055122099503496,0.4242424242424242,15.296
349,46,3.239130434782609,1.4748792270531403,20,15543.45,34,239.13,2,0,0.4733812949640287,0.5714285714285714,21.902
350,44,3.0681818181818183,1.7394291754756874,13,11311.44,42,269.32,2,1,0.5345627723173574,0.3023255813953488,18.526
351,40,2.925,2.225,15,17198.399999999998,42,429.96,8,1,0.8601074070321207,0.3488372093023256,18.126
352,49,2.693877551020408,1.7168367346938778,7,6117.599999999999,35,407.84,4,0,0.8152801702300131,0.1944444444444444,17.605
353,33,2.5454545454545454,2.0681818181818183,16,6612.4800000000005,45,183.68,1,1,0.3610092207923802,0.3478260869565217,16.435000000000002
354,27,3.037037037037037,1.575498575498576,16,3055.4700000000003,46,65.01,4,1,0.1205187962306211,0.3404255319148936,14.638
355,51,3.0392156862745097,2.598431372549019,12,14700.6,47,326.68,6,1,0.6508055527409059,0.25,20.241
356,38,2.789473684210526,2.22475106685633,11,8374.539999999999,49,246.31,1,0,0.4879319079947309,0.22,15.947
357,38,3.1052631578947367,1.9886201991465149,19,13604.48,47,234.56,6,1,0.4641199716283311,0.3958333333333333,19.141
358,42,3.023809523809524,1.9750290360046456,10,6911.04,28,287.96,9,1,0.5723376228594589,0.3448275862068966,16.684
359,38,2.526315789473684,1.931721194879089,14,4954.74,34,117.97,2,1,0.2278447664403688,0.4,17.102
360,35,2.942857142857143,2.114285714285714,13,6406.42,46,139.27,6,0,0.2710102340662681,0.2765957446808511,15.838
361,38,2.6578947368421053,2.014935988620199,15,3456.72,42,96.02,9,1,0.183362042760158,0.3488372093023256,17.526
362,37,2.972972972972973,2.138138138138138,17,4205.76,37,87.62,3,0,0.166339041442902,0.4473684210526316,18.011
363,44,3.1818181818181817,2.245243128964059,16,956.65,31,18.05,5,1,0.0253521126760563,0.5,19.693
364,37,3.2432432432432434,2.244744744744745,19,4174.860000000001,42,81.86,8,1,0.1546661262539264,0.4418604651162791,18.826
365,44,3.227272727272727,1.9006342494714592,18,18505.5,49,370.11,7,1,0.7388185226466714,0.36,20.547
366,45,3.0,2.227272727272727,15,765.6,34,19.14,5,0,0.0275610497517478,0.4285714285714285,19.602
367,38,2.8947368421052637,1.6642958748221903,13,20113.25,39,467.75,0,1,0.9366906474820144,0.325,16.717000000000002
368,37,2.810810810810811,1.935435435435436,14,9701.58,36,230.99,6,0,0.4568851960684973,0.3783783783783784,16.808
369,33,3.575757575757576,1.87689393939394,18,9180.24,39,158.28,5,1,0.3095349072854392,0.45,17.217000000000002
370,40,3.075,1.609615384615385,16,6452.99,46,157.39,3,1,0.3077312797649204,0.3404255319148936,18.538
371,47,2.851063829787234,2.0860314523589274,19,15578.36,34,264.04,4,1,0.5238626000607964,0.5428571428571428,21.802
372,43,3.069767441860465,2.4473975636766334,17,16192.2,35,269.87,8,0,0.5356773735940825,0.4722222222222222,19.805000000000003
373,40,3.025,1.922435897435898,16,19973.72,45,384.11,8,1,0.7671901915087649,0.3478260869565217,18.535
374,31,3.161290322580645,1.8064516129032264,20,12916.6,41,189.95,4,0,0.3737156753470463,0.4761904761904761,17.423
375,31,3.3870967741935485,2.111827956989247,15,3861.9,41,85.82,9,0,0.1626912554463471,0.3571428571428571,15.422999999999998
376,37,3.3513513513513518,2.123123123123124,15,2387.34,34,44.21,7,1,0.0783666024926537,0.4285714285714285,17.202
377,43,3.0,2.3333333333333326,11,12160.8,44,405.36,8,1,0.8102543317458709,0.2444444444444444,17.432000000000002
378,37,2.864864864864865,2.0645645645645647,19,2802.61,40,59.63,2,1,0.1096159691964738,0.4634146341463415,18.82
379,33,3.0303030303030303,2.0928030303030303,14,3624.52,36,97.96,6,1,0.1872935454453338,0.3783783783783784,15.608
380,44,3.0681818181818183,2.530126849894291,17,7087.85,45,144.65,2,1,0.2819130611004155,0.3695652173913043,20.135
381,40,2.8,1.805128205128205,11,2546.88,34,79.59,7,0,0.1500658628027155,0.3142857142857143,16.502
382,36,2.6666666666666665,1.7714285714285711,23,37424.25,43,498.99,8,1,1.0000000000000002,0.5227272727272727,20.129
383,27,3.111111111111111,1.948717948717949,17,1702.48,41,32.74,3,0,0.0551220995034957,0.4047619047619047,15.023
384,40,3.075,1.917307692307692,19,21970.13,26,448.37,2,1,0.8974161515857736,0.7037037037037037,19.678
385,35,3.085714285714286,1.6689075630252102,10,5864.1,39,195.47,3,1,0.3849022190698146,0.25,14.617
386,30,3.1666666666666665,1.5919540229885056,15,18080.02,36,368.98,7,0,0.7365285236599454,0.4054054054054054,15.108
387,37,3.0,1.944444444444444,16,18737.2,45,468.43,9,1,0.9380686999696016,0.3478260869565217,17.635
388,32,2.75,2.193548387096774,20,17337.78,39,321.07,8,1,0.6394366197183098,0.5,17.717000000000002
389,32,3.125,2.112903225806451,20,23871.75,41,318.29,3,1,0.6338028169014085,0.4761904761904761,17.723000000000003
390,33,3.242424242424242,2.251893939393939,14,8639.99,43,200.93,6,0,0.395967169926031,0.3181818181818182,15.629
391,36,2.9166666666666665,2.0785714285714287,12,8308.960000000001,48,188.84,6,0,0.3714662073158374,0.2448979591836734,15.744
392,46,3.0217391304347827,2.332850241545894,19,9488.6,30,172.52,3,1,0.33839294761374,0.6129032258064516,21.49
393,39,2.8205128205128207,2.414304993252361,18,17608.0,40,352.16,1,0,0.7024419900699159,0.4390243902439024,19.02
394,32,3.21875,2.047379032258065,14,16691.62,38,490.93,7,0,0.9836660249265377,0.358974358974359,15.314
395,58,2.913793103448276,1.974894131881428,16,15924.28,33,346.18,7,1,0.6903232343702503,0.4705882352941176,23.899
396,44,2.9545454545454546,2.6490486257928114,21,19158.12,39,354.78,4,0,0.707751545242679,0.525,21.717
397,47,3.0638297872340425,2.017576318223867,13,3408.3,47,97.38,7,1,0.1861181477353328,0.2708333333333333,19.441000000000003
398,33,3.121212121212121,2.4848484848484844,19,5399.68,41,84.37,6,1,0.1597527611713446,0.4523809523809524,17.623
399,29,3.586206896551724,2.0369458128078817,7,3547.6800000000003,46,186.72,8,0,0.3671699260310062,0.1489361702127659,11.638
400,25,2.72,1.8766666666666665,15,12782.57,40,311.77,2,1,0.6205897254027763,0.3658536585365853,13.62
401,36,3.2222222222222223,2.12063492063492,14,15185.91,45,410.43,3,1,0.8205289289695005,0.3043478260869565,16.535
402,45,2.933333333333333,2.472727272727273,23,11198.92,37,164.69,6,1,0.3225250785287263,0.6052631578947368,22.811000000000003
403,46,3.239130434782609,1.5193236714975846,20,1706.88,51,26.67,5,1,0.0428209545040024,0.3846153846153846,21.953
404,32,3.0,1.870967741935484,16,11036.7,43,245.26,7,0,0.4858040328300739,0.3636363636363636,16.129
405,40,2.7,2.0615384615384618,12,14124.15,36,313.87,0,1,0.6248454757320904,0.3243243243243243,16.908
406,32,2.9375,2.189516129032258,14,16214.85,41,360.33,7,0,0.7189988853987233,0.3333333333333333,15.323
407,40,3.075,2.071153846153846,15,16863.0,37,401.5,3,0,0.8024318573310366,0.3947368421052631,18.111
408,56,2.9285714285714284,1.9220779220779225,17,21873.1,37,412.7,1,1,0.8251291924207113,0.4473684210526316,23.711
409,41,2.804878048780488,1.960975609756097,12,14177.4,35,472.58,8,1,0.9464788732394366,0.3333333333333333,17.205000000000002
410,35,2.8285714285714287,2.087394957983193,12,8221.08,34,195.74,7,1,0.3854493869692978,0.3428571428571428,15.402
411,26,2.9615384615384617,1.558461538461539,17,10947.04,46,210.52,5,1,0.415401763096565,0.3617021276595745,14.738
412,41,3.2439024390243905,2.289024390243902,14,20332.0,39,442.0,0,0,0.8845070422535212,0.35,18.017
413,39,3.1794871794871797,2.0985155195681515,18,16854.48,38,330.48,5,0,0.6585064342891884,0.4615384615384615,19.014
414,41,2.8536585365853657,1.8280487804878045,22,19687.59,49,277.29,1,0,0.550714358090992,0.44,21.247
415,42,3.1666666666666665,2.09349593495935,21,20206.56,45,306.16,9,0,0.6092207923801805,0.4565217391304347,21.135
416,27,3.1481481481481484,1.5925925925925928,12,6045.6,51,183.2,5,1,0.3600364778599655,0.2307692307692307,13.053
417,37,2.810810810810811,2.0465465465465478,17,14095.3,35,299.9,4,1,0.5965346033032728,0.4722222222222222,18.005
418,32,2.6875,1.9637096774193552,14,5232.9800000000005,38,111.34,8,1,0.2144087546863917,0.358974358974359,15.314
419,38,3.5526315789473686,1.7674253200568992,13,10479.6,50,232.88,3,1,0.4607153713648799,0.2549019607843137,16.75
420,32,3.3125,2.028225806451613,22,8062.11,41,120.33,6,0,0.2326274191914074,0.5238095238095238,18.523
421,36,3.0277777777777777,2.3706349206349207,20,23949.9,46,368.46,6,1,0.7354747188164961,0.425531914893617,18.938
422,38,3.0789473684210527,1.8044096728307255,17,16426.4,39,410.66,0,1,0.8209950349579491,0.425,18.317000000000004
423,36,2.9166666666666665,2.307142857142857,16,2499.45,47,43.85,6,1,0.0776370452933428,0.3333333333333333,17.341
424,48,3.020833333333333,2.318705673758865,20,30721.02,48,465.47,9,1,0.9320701185530448,0.4081632653061224,22.544
425,26,3.5384615384615383,1.2984615384615383,17,8261.11,27,155.87,9,1,0.3046509271456075,0.6071428571428571,14.681
426,50,2.74,1.9514285714285724,12,11563.2,45,350.4,1,0,0.6988752659843955,0.2608695652173913,19.935
427,49,2.7551020408163267,1.8554421768707483,14,7390.36,31,254.84,6,0,0.5052183605228493,0.4375,20.393
428,39,3.128205128205128,2.2199730094466936,8,4799.2,41,171.4,2,0,0.3361232141047725,0.1904761904761904,15.022999999999998
429,44,3.022727272727273,1.6971458773784356,17,10113.5,32,202.27,8,1,0.3986827439456885,0.5151515151515151,20.096
430,44,2.9545454545454546,2.0443974630021136,20,5565.24,32,103.06,0,1,0.1976289391022393,0.6060606060606061,21.296
431,46,3.108695652173913,2.0990338164251203,16,28417.35,32,498.55,5,1,0.99910831897862,0.4848484848484848,20.296
432,37,3.1621621621621623,1.5840840840840835,20,9079.95,39,165.09,8,1,0.3233356976390718,0.5,19.217
433,28,3.25,2.2685185185185186,17,9476.31,42,185.81,9,1,0.3653257675549701,0.3953488372093023,15.326
434,35,2.857142857142857,2.3025210084033616,19,31115.07,58,493.89,8,1,0.9896646063430946,0.3220338983050847,18.274
435,39,3.128205128205128,1.5883940620782724,13,17112.13,29,462.49,0,1,0.9260310061809708,0.4333333333333333,16.987
436,42,2.857142857142857,2.076655052264808,20,21523.22,42,371.09,3,1,0.7408045394670179,0.4651162790697674,20.726000000000003
437,38,3.3157894736842106,2.330014224751067,11,11846.62,32,348.43,4,0,0.6948829668659439,0.3333333333333333,15.896
438,36,2.888888888888889,1.9873015873015876,15,5097.62,43,108.46,4,1,0.2085722970919039,0.3409090909090909,16.929
439,39,3.128205128205128,1.956815114709852,17,14416.86,45,313.41,5,0,0.6239132637551931,0.3695652173913043,18.635
440,49,2.877551020408163,1.7346938775510206,16,1352.52,47,26.52,6,1,0.0425169723376228,0.3333333333333333,21.241
441,40,3.125,1.8044871794871795,20,1626.56,30,31.28,6,1,0.0521633397507346,0.6451612903225806,20.09
442,40,3.2,1.3948717948717948,16,17658.54,32,333.18,9,1,0.6639781132840207,0.4848484848484848,18.496
443,34,2.9705882352941178,1.968805704099822,20,28668.42,41,434.37,4,0,0.8690444827236802,0.4761904761904761,18.323
444,42,2.9761904761904763,2.1701509872241576,19,24430.68,53,452.42,5,1,0.905623670078022,0.3518518518518518,20.359
445,27,3.259259259259259,2.276353276353276,12,8090.24,36,252.82,2,1,0.5011247340156044,0.3243243243243243,13.008
446,37,2.45945945945946,1.644144144144144,14,6549.48,43,155.94,7,1,0.3047927854899179,0.3181818181818182,16.829
447,41,3.292682926829268,1.4621951219512197,18,10492.78,26,180.91,1,1,0.3553956834532374,0.6666666666666666,19.578
448,23,3.0,2.1818181818181817,16,21997.5,53,439.95,4,1,0.8803526193130002,0.2962962962962963,13.459
449,31,3.419354838709677,1.651612903225807,15,7141.38,43,174.18,7,1,0.3417570169216739,0.3409090909090909,15.428999999999998
450,38,3.3157894736842106,1.3029871977240397,12,20661.5,47,480.5,9,0,0.962529131624278,0.25,16.341
451,36,2.555555555555556,1.6825396825396828,14,3385.62,32,80.61,7,1,0.1521329415340966,0.4242424242424242,16.496
452,34,3.088235294117647,2.0222816399287,12,2528.28,41,70.23,0,1,0.1310973756206302,0.2857142857142857,15.123
453,33,2.8181818181818183,2.2784090909090917,15,13141.16,41,345.82,2,0,0.6895936771709393,0.3571428571428571,16.023
454,32,3.40625,2.119959677419355,14,19276.74,41,458.97,2,1,0.91889755800993,0.3333333333333333,15.323
455,45,3.2,2.027272727272727,10,14299.04,42,420.56,2,1,0.8410578579390009,0.2325581395348837,17.626
456,26,2.8461538461538463,2.535384615384616,5,2327.4,43,155.16,9,1,0.3032120782247441,0.1136363636363636,9.929
457,34,3.3529411764705883,1.9322638146167552,18,3646.24,32,70.12,7,1,0.1308744553652852,0.5454545454545454,17.496
458,41,3.317073170731707,1.871951219512195,15,4175.5,54,119.3,6,0,0.2305400749822677,0.2727272727272727,18.462
459,48,3.25,2.021276595744681,17,19072.8,36,423.84,2,1,0.8477049346438341,0.4594594594594595,21.308
460,34,2.9411764705882355,2.663101604278075,20,14612.55,38,239.55,9,1,0.4742324450298916,0.5128205128205128,18.314
461,31,2.7419354838709675,2.3311827956989246,20,35657.93,30,463.09,9,1,0.9272469348464888,0.6451612903225806,17.389999999999997
462,32,2.96875,2.289314516129032,7,2038.3,42,92.65,7,0,0.176532576755497,0.1627906976744186,12.526
463,45,2.888888888888889,1.91919191919192,23,31549.56,35,444.36,1,0,0.8892896950045598,0.6388888888888888,22.805000000000003
464,35,2.8,1.9294117647058824,12,8923.01,36,307.69,1,1,0.612321410477252,0.3243243243243243,15.408
465,41,3.1219512195121952,2.659756097560976,9,5942.3,46,228.55,5,1,0.4519404194953896,0.1914893617021276,16.038
466,36,2.6666666666666665,2.228571428571428,18,10242.33,46,200.83,5,0,0.3957645151484446,0.3829787234042553,18.138
467,35,3.257142857142857,2.667226890756303,17,6532.68,30,98.98,5,1,0.1893606241767149,0.5483870967741935,17.39
468,37,2.864864864864865,2.009009009009009,19,12204.84,35,214.12,0,1,0.4226973350896747,0.5277777777777778,18.805
469,44,3.2954545454545454,2.0269556025369986,20,4081.14,39,49.77,0,1,0.0896342081264565,0.5,21.317
