event_id,user_id,product_id,event_type,timestamp,session_id,device,page_url,hour_of_day,day_of_week,event_type_encoded,device_encoded
9ecbda14-4a54-435c-841d-91eca86dca1c,489,189,view,2026-05-25 15:37:21,ff2f2142,tablet,/product/189,15,0,3,2
c86a3441-9577-4122-847b-35f57f9de04b,704,161,click,2026-06-20 02:13:54,3a79015d,mobile,/product/161,2,5,1,1
2441319c-fad3-465b-bb10-7dbd4b2ce26c,35,73,search,2026-07-04 01:22:39,bb936bcf,mobile,/product/73,1,5,2,1
89ab086a-9082-4954-9fbc-b2b1c1a447e5,523,411,wishlist,2026-04-28 16:16:07,5e117a2f,mobile,/product/411,16,1,4,1
7674544c-5595-4feb-87bc-53e6688694cb,823,146,click,2026-06-29 02:10:06,27c3b5c5,desktop,/product/146,2,0,1,0
764c843e-0e6a-42a5-ab67-c340558e2117,597,480,view,2026-06-18 00:16:40,69e242bb,tablet,/product/480,0,3,3,2
71011f36-f795-4ea8-9c7b-eb67fbd194b8,814,93,view,2026-06-17 17:24:46,8ca616cf,mobile,/product/93,17,2,3,1
c3ea7af4-fd86-49e2-8c32-1064963cae6e,298,477,view,2026-05-22 02:43:26,2b220ef0,tablet,/product/477,2,4,3,2
7622c8f7-7b84-414d-b1b8-b7ce760ffdd7,692,305,view,2026-07-19 01:05:45,e6f2dc5a,tablet,/product/305,1,6,3,2
af26365a-bc6a-4409-ba33-e6262ee4ab9d,435,410,click,2026-05-01 19:01:21,32b6818b,mobile,/product/410,19,4,1,1
2445366a-6f50-4671-8015-0803843144d6,568,384,add_to_cart,2026-06-10 05:00:33,bba351b9,desktop,/product/384,5,2,0,0
70931b28-0c64-44bf-b508-e30a97668d3b,165,92,add_to_cart,2026-07-16 19:05:04,9ec7aa5c,tablet,/product/92,19,3,0,2
eb20bdb8-7e92-4fda-86ba-4d5c0089bab2,593,408,click,2026-05-01 13:29:10,f61c6ec0,mobile,/product/408,13,4,1,1
e6c76d24-1a15-4693-ba8a-a1c260d0d951,145,20,wishlist,2026-07-09 01:29:22,00f0bc8e,tablet,/product/20,1,3,4,2
3a90fa6c-f9e2-420c-a4f5-90e07f273c91,439,380,view,2026-07-05 15:10:12,1400128d,desktop,/product/380,15,6,3,0
2632b1a7-4af2-4a3e-9e2f-e468163bb9e1,5,165,view,2026-04-29 06:42:19,83ec6bd5,mobile,/product/165,6,2,3,1
7e99f87a-31f4-4294-944b-ca7d4f3b82dc,781,195,view,2026-05-06 17:34:13,afa15bfe,desktop,/product/195,17,2,3,0
8db131bd-318d-47c1-b3d9-3203c02b062e,716,284,search,2026-07-08 10:37:09,c36919d3,desktop,/product/284,10,2,2,0
6a6e6188-9b70-47b9-a729-1dd9185fd4c8,983,218,view,2026-06-12 14:16:49,d6ff623a,tablet,/product/218,14,4,3,2
3b15a1d0-a725-4320-b6e1-319263c106d3,254,351,click,2026-07-09 20:00:41,d2995751,mobile,/product/351,20,3,1,1
d3f48584-db24-49b3-9df0-89321dd66724,165,25,click,2026-07-02 11:08:27,d53510cf,mobile,/product/25,11,3,1,1
307445de-81b9-47dd-ac6e-77173d1dcaab,975,169,click,2026-05-21 13:14:13,974f6030,mobile,/product/169,13,3,1,1
1e4ceae9-5ffd-45c4-ba6a-361b9c3882d0,964,294,click,2026-06-18 14:37:47,76a6b262,desktop,/product/294,14,3,1,0
0f943485-fda4-4f3d-9708-ee7bd9db8a89,208,60,add_to_cart,2026-05-20 13:10:08,5fe31175,tablet,/product/60,13,2,0,2
ac9a5bf3-f0a9-45bb-839d-bbdb72c3d40b,876,67,view,2026-07-02 00:42:19,33bc6ac4,tablet,/product/67,0,3,3,2
3b08b62f-f4c9-4756-bf48-2044fc63206d,16,81,click,2026-06-02 00:18:19,3a2f0d85,tablet,/product/81,0,1,1,2
508b339f-34e4-45f2-8a24-daae38ff8a90,103,334,view,2026-05-08 20:00:26,889fd6f9,tablet,/product/334,20,4,3,2
b57c06ad-9003-43bb-aa7f-c9a0a54cc622,475,216,view,2026-04-30 00:49:00,6303346f,mobile,/product/216,0,3,3,1
309b7234-130a-4f28-b920-31df0035c555,997,372,view,2026-05-05 20:11:18,282767c0,desktop,/product/372,20,1,3,0
e868f33b-e3ba-4bcc-970d-be8823769897,964,479,view,2026-07-05 12:32:32,389e9031,mobile,/product/479,12,6,3,1
8ecc93da-d89f-4a4f-b7e0-e08dbddeb13a,415,82,view,2026-05-07 14:58:51,15be2848,mobile,/product/82,14,3,3,1
b374a14c-a3ca-4231-b750-f6734c8b60e7,364,132,view,2026-04-23 20:47:43,667fb648,tablet,/product/132,20,3,3,2
4867ac2b-8b21-4f45-8123-dd8e79756b3b,785,131,click,2026-07-16 13:39:20,8f5d63ae,mobile,/product/131,13,3,1,1
f556e820-f7f1-4bdf-84d4-bd68c8c6ebc7,620,325,add_to_cart,2026-04-29 01:26:01,d8591699,desktop,/product/325,1,2,0,0
f168e0de-216e-4958-9bde-8d819df162b1,508,383,search,2026-07-14 18:44:05,847edfd5,tablet,/product/383,18,1,2,2
abf5c5d8-7582-40a7-b4a7-4d4353067ada,732,458,search,2026-05-08 08:48:31,90080708,tablet,/product/458,8,4,2,2
8fda9d70-4e89-4e4a-88dc-a78899599305,830,127,search,2026-05-21 11:57:42,c09aa2c9,tablet,/product/127,11,3,2,2
3b40646d-e5c5-4d68-821e-90ae8c2d182c,262,462,view,2026-05-14 23:01:38,86c81261,desktop,/product/462,23,3,3,0
51f8cdc0-a01d-499e-ab80-7693b0fbe829,107,2,add_to_cart,2026-04-24 13:22:16,7de2a5a4,desktop,/product/2,13,4,0,0
ea478c84-3f67-4d89-8535-83289529d367,248,409,add_to_cart,2026-07-02 10:58:29,1abd233c,desktop,/product/409,10,3,0,0
495bb9b3-e92a-4319-9bff-8c46496345cd,319,169,wishlist,2026-06-30 06:45:04,63c9041f,desktop,/product/169,6,1,4,0
b02f1d9c-7acc-40bd-a8e4-d7bb5f85d916,507,234,click,2026-05-19 04:00:23,ecee2c88,mobile,/product/234,4,1,1,1
3bc0ea7c-edf2-4245-b1e8-bebcc1a62597,363,69,view,2026-07-15 12:11:08,506e2c3f,desktop,/product/69,12,2,3,0
3f4ed78c-30b9-46e8-8a1a-ff049736cc13,148,48,click,2026-06-28 22:20:08,931cd3cb,tablet,/product/48,22,6,1,2
6c5fceae-9be0-4fbf-8925-7f5609ce315a,228,131,view,2026-07-17 04:43:36,3ab819ad,desktop,/product/131,4,4,3,0
b00feba0-b741-4d24-9601-7f3461be266c,645,252,add_to_cart,2026-06-23 14:24:07,f02ddd8a,tablet,/product/252,14,1,0,2
80b34e74-af03-4d81-b1c5-6ed50fbf3c0c,921,75,click,2026-06-28 17:35:41,eeca392b,desktop,/product/75,17,6,1,0
cbcca54b-65d6-4be4-ad55-455b64228ad6,344,485,view,2026-04-24 15:04:41,2d61a77a,desktop,/product/485,15,4,3,0
b2862eb1-11dd-4af3-a626-8b12fd78da69,761,375,add_to_cart,2026-06-01 21:01:32,40b7e85d,mobile,/product/375,21,0,0,1
5228ba32-450a-4642-a76d-6d3efb6702a1,57,281,wishlist,2026-06-02 09:12:37,6e5ed3ed,mobile,/product/281,9,1,4,1
f19a6b1d-f873-428e-8a1e-758096e61e8c,73,492,view,2026-04-23 17:32:45,bcefa36d,desktop,/product/492,17,3,3,0
291ef82b-12eb-43e9-b806-7cf2dd61a4a8,430,125,view,2026-04-22 05:44:21,a799107a,desktop,/product/125,5,2,3,0
fa28e53d-e718-4c4b-b5c1-466e8e670d4b,640,405,wishlist,2026-06-07 17:39:01,e94dffc6,mobile,/product/405,17,6,4,1
5612ad53-8172-409d-9553-4416bf3a5509,840,297,add_to_cart,2026-06-21 10:32:47,f6a64d7f,tablet,/product/297,10,6,0,2
42c51a01-e914-4ddd-a5d8-2b4534c148a8,684,437,view,2026-07-19 13:35:33,fc594def,mobile,/product/437,13,6,3,1
1d15af8d-c606-4e85-b3c4-1e885102a89e,955,265,view,2026-06-24 15:58:40,64f916c1,mobile,/product/265,15,2,3,1
51591a58-7168-4db3-9c35-97e187867c13,298,453,search,2026-05-02 18:18:42,353e0cf2,tablet,/product/453,18,5,2,2
473933ee-eb77-4eed-a05c-bc55ec9a5d93,395,386,view,2026-05-27 11:23:57,50bb462e,tablet,/product/386,11,2,3,2
658aa721-323e-4146-8c3b-e3a5c08a81e0,457,119,view,2026-06-27 21:01:59,8d2785e3,tablet,/product/119,21,5,3,2
da2f8f92-bd0d-4e1e-ab1b-c390bf4cbdb7,685,411,view,2026-06-24 15:21:55,e513f2d1,mobile,/product/411,15,2,3,1
ca43a4df-cad0-4225-9ec4-f107c609975f,621,80,view,2026-05-01 22:22:23,c4d9f75f,desktop,/product/80,22,4,3,0
4bf09eb4-f886-48ec-8562-34c8bf88bb38,418,245,click,2026-05-05 20:26:52,43298cda,desktop,/product/245,20,1,1,0
627e4613-1b43-4d64-a60a-1a5030da151a,580,165,add_to_cart,2026-07-09 14:00:33,08a36c20,mobile,/product/165,14,3,0,1
3e2533e3-f468-4dba-a6dd-1dd88e661ba6,785,425,search,2026-05-21 22:22:32,23ee55a9,tablet,/product/425,22,3,2,2
f2d769c0-2c2e-4876-9d7a-975a9c1df32a,790,152,view,2026-06-25 10:26:24,b0f073a8,desktop,/product/152,10,3,3,0
ce48f665-314e-4e0f-8590-5bef1bd713dd,453,7,view,2026-06-09 13:16:39,a5b4e1a0,desktop,/product/7,13,1,3,0
185d6070-49ea-45c8-adc9-73a1238b7dd6,782,481,search,2026-05-11 23:09:25,9b078a6f,mobile,/product/481,23,0,2,1
07abbbee-515e-40d3-9b8b-f877cce4a797,466,438,view,2026-04-28 10:51:04,3582bedb,mobile,/product/438,10,1,3,1
b9b0d82b-2f57-44e0-94a4-3b72414c61dd,210,494,add_to_cart,2026-06-06 03:01:35,f94fc5a5,mobile,/product/494,3,5,0,1
b362c517-ed6d-4614-8c63-997abb1e116c,82,280,view,2026-05-26 12:37:31,d2248d5f,tablet,/product/280,12,1,3,2
0843052f-a8ab-4471-9813-8f361a87eb98,328,20,click,2026-06-10 08:25:15,c44a698b,desktop,/product/20,8,2,1,0
b770f5db-ad2f-496b-a19a-dfc1c6d73565,749,362,view,2026-05-10 22:16:33,84febc94,mobile,/product/362,22,6,3,1
5c7a9881-73ec-4df0-8d51-f72bca58122f,215,472,click,2026-05-26 11:53:33,a6b0a5a7,mobile,/product/472,11,1,1,1
f0bb6eb2-40e7-4757-9070-55e5f592ea05,961,248,add_to_cart,2026-05-13 16:03:57,6b002a5c,tablet,/product/248,16,2,0,2
e07b1634-e3ce-4cd6-9522-9e8594c4db7f,32,50,add_to_cart,2026-06-23 20:51:42,cdb3dec8,tablet,/product/50,20,1,0,2
05751e1f-49e3-4733-ae57-63cc6374911b,566,262,wishlist,2026-04-26 18:02:20,f3596c29,desktop,/product/262,18,6,4,0
23b22e08-feb7-4bd2-8291-2c35287922f2,747,84,view,2026-05-21 04:32:48,f7afb9c6,mobile,/product/84,4,3,3,1
c90f6d3e-13b9-423a-9b2d-f636f9ee716e,749,322,add_to_cart,2026-06-14 10:42:19,be5e48da,desktop,/product/322,10,6,0,0
72791a45-665e-4b63-a186-a04227d564bd,126,481,view,2026-07-01 17:21:07,de69d39a,tablet,/product/481,17,2,3,2
989d5372-6a8d-40fa-aaf5-4284686593ca,327,223,add_to_cart,2026-04-26 09:21:39,15f76c7c,desktop,/product/223,9,6,0,0
41eb1299-d5e3-41fd-9061-1a4966c4ce5e,567,162,search,2026-05-18 18:33:39,9c1007dc,desktop,/product/162,18,0,2,0
3d515ca8-58b3-4faf-9ace-18aa5f7e0628,506,367,view,2026-05-10 11:26:37,31377e86,desktop,/product/367,11,6,3,0
3d9de9bb-b2cc-45e5-8c0a-be17e4540aa3,32,6,view,2026-04-25 07:36:32,780eec10,mobile,/product/6,7,5,3,1
359d6466-ab5a-4fc4-a9dc-aac299498eb8,930,187,view,2026-06-23 00:12:05,9bf990d9,mobile,/product/187,0,1,3,1
60db11fc-1ef0-48d4-91ae-d7be3aab712f,638,350,view,2026-04-23 16:17:34,919fe8e0,tablet,/product/350,16,3,3,2
c7d78bc5-9086-42d4-a9af-bbf5b8c60bf5,412,286,add_to_cart,2026-07-19 01:54:47,75f6b79f,desktop,/product/286,1,6,0,0
d6199d71-cc84-4ea2-9b74-70d2da7e4e09,891,406,search,2026-05-07 20:43:44,3542c3a9,mobile,/product/406,20,3,2,1
1c435ff4-99f6-41fa-a57c-aab59d42ee2d,125,420,view,2026-06-04 10:41:47,c7a1a2a1,tablet,/product/420,10,3,3,2
3181e774-7b8e-4cc7-86f4-bc04fa9829c7,831,164,wishlist,2026-06-11 01:36:34,8684b8d2,mobile,/product/164,1,3,4,1
f732900e-93cf-4a20-8c60-81be666e2e48,391,336,click,2026-07-04 17:27:34,13324398,mobile,/product/336,17,5,1,1
8e663e23-6896-4549-bd6e-b009375c1d9a,193,31,add_to_cart,2026-05-11 07:28:47,0f12b648,desktop,/product/31,7,0,0,0
458c2b05-1a43-454a-b746-b10901dd4dd3,661,21,wishlist,2026-06-07 10:02:14,21b8f166,mobile,/product/21,10,6,4,1
f071842d-7abd-4e7c-8960-3222283bad1d,125,464,search,2026-06-28 19:30:32,a5d7d990,mobile,/product/464,19,6,2,1
97a005c5-4255-4aee-b831-fd5830cd3dcb,224,375,click,2026-07-18 20:43:13,b1d84a33,desktop,/product/375,20,5,1,0
04a96ee8-7994-4fcb-af77-bcaf92e1c866,442,38,view,2026-05-12 11:44:59,0298495a,desktop,/product/38,11,1,3,0
db2758c1-fbac-42ab-a56e-73158826e7b4,803,311,click,2026-05-22 03:51:29,a79a19eb,mobile,/product/311,3,4,1,1
d763d583-50c4-48dd-8bcf-a72194472b02,103,445,wishlist,2026-05-20 11:23:01,06bb4da4,mobile,/product/445,11,2,4,1
1af6fe53-b3ea-4260-b60b-d3a63a0712de,472,474,click,2026-06-13 20:18:39,36cc4c54,tablet,/product/474,20,5,1,2
1b3871e1-17c4-413c-a988-f02b14845206,667,176,wishlist,2026-06-07 06:17:22,bebb3bb0,mobile,/product/176,6,6,4,1
a1aecd60-c28b-4cd6-8231-2c02587169fd,693,134,click,2026-06-18 06:47:22,9041d892,tablet,/product/134,6,3,1,2
47247bc4-ffa8-493a-988c-96e9affc0282,645,277,view,2026-05-19 20:17:46,56a0faa5,tablet,/product/277,20,1,3,2
a9dfe656-f81a-4d40-8022-676c64962573,705,86,add_to_cart,2026-07-18 01:54:30,59460491,mobile,/product/86,1,5,0,1
1020a44e-a827-40c2-9037-2068738e76ed,596,28,add_to_cart,2026-06-15 00:19:02,20bfff5a,desktop,/product/28,0,0,0,0
3eb507dc-2643-4540-8ae7-d45ab446f3dd,295,298,view,2026-06-09 03:26:55,e5a16794,mobile,/product/298,3,1,3,1
c26be32b-4372-44a7-95db-047f605f2c79,936,399,add_to_cart,2026-06-28 06:37:56,0c2d08d5,mobile,/product/399,6,6,0,1
10a7b35a-1ff3-4070-b7c1-662e16d0ef0d,760,281,click,2026-07-13 13:09:23,3d8d5ac5,tablet,/product/281,13,0,1,2
870ec4e3-5990-431c-b0d3-8ab40dd3231c,186,495,view,2026-07-15 04:50:46,07cf747e,tablet,/product/495,4,2,3,2
a2b2f049-52c2-4d55-9ed9-b18ca33becdd,508,186,click,2026-06-26 12:34:43,5a34a01e,mobile,/product/186,12,4,1,1
8c7dacfa-13de-487a-8c6a-b706cc6606e7,731,80,add_to_cart,2026-06-04 01:41:51,abe01571,desktop,/product/80,1,3,0,0
d35a0e53-e61c-4c8d-b93c-10be04c325ec,114,292,view,2026-04-27 12:42:23,d6c2eafa,desktop,/product/292,12,0,3,0
daa5c6b5-2abb-4df1-bbdf-5093fe9b780c,430,300,click,2026-05-30 22:44:17,bcb24793,tablet,/product/300,22,5,1,2
cc8f284b-8096-430d-a4cc-fa7c0dce0dba,217,191,add_to_cart,2026-05-10 08:08:57,266c7f75,mobile,/product/191,8,6,0,1
2f6a546d-517a-4fe1-b52b-6e23b59920dd,592,304,search,2026-06-17 19:41:36,ae5baf1d,desktop,/product/304,19,2,2,0
66bb161c-efe0-44f0-9ae8-2e0e278f6ac1,169,48,view,2026-06-18 02:36:32,b0cabbd1,mobile,/product/48,2,3,3,1
6e7b53ef-e2be-4d1b-8210-2608f79a33d3,114,429,search,2026-06-19 18:51:24,6194502a,mobile,/product/429,18,4,2,1
75db200d-4f8e-4e3c-9a92-0508c120dbb0,570,277,view,2026-07-19 08:23:55,5b18d9ad,mobile,/product/277,8,6,3,1
ec6bd7ec-f409-48d2-b8e3-33d9fac2de8b,491,138,click,2026-06-12 12:32:36,5f4e1c46,tablet,/product/138,12,4,1,2
d25dfb41-3b2e-4e47-b4f2-468afee25777,383,46,view,2026-05-06 21:24:39,fdf68657,mobile,/product/46,21,2,3,1
e8ea1605-ea36-4b09-8695-0cd28545ce6d,645,368,view,2026-05-25 15:09:35,48468d49,mobile,/product/368,15,0,3,1
480c2e3c-7d71-4659-a28b-d750c2e9c641,99,453,wishlist,2026-04-27 18:33:47,3068cc71,mobile,/product/453,18,0,4,1
5c3dcf36-c6e6-4895-abe8-920f5bf73436,304,311,click,2026-05-23 01:27:12,0201b64d,tablet,/product/311,1,5,1,2
1dfec63d-7974-4896-b5da-6df3f4ada170,247,394,search,2026-04-26 19:15:53,99d1fcb2,desktop,/product/394,19,6,2,0
eb3fda7e-c4c2-4c42-8fc5-e08d26bc8ff5,889,361,add_to_cart,2026-05-11 14:56:24,8ab72bc8,tablet,/product/361,14,0,0,2
fa865fc8-25a1-4fba-a23e-19198e669670,674,492,add_to_cart,2026-07-02 05:54:35,a69b0e9f,desktop,/product/492,5,3,0,0
2e02f6b4-50ed-43a8-b020-63b4a0a33b3d,603,157,view,2026-05-30 00:15:55,1270b3fc,desktop,/product/157,0,5,3,0
6886af89-ab20-43e2-ad6d-86447f03298f,136,13,click,2026-07-09 22:41:52,28fee76b,desktop,/product/13,22,3,1,0
a2d60dae-2e39-466d-a9bc-a3f2a4716345,139,287,add_to_cart,2026-04-28 11:29:55,7c2e1aa5,mobile,/product/287,11,1,0,1
a2d5aa61-3c22-4e4f-9e09-eb58f678ca8e,762,84,click,2026-07-03 06:19:39,08ab75bc,desktop,/product/84,6,4,1,0
642d09a9-8b5d-406a-85ef-3e05042dd7de,399,483,wishlist,2026-07-02 02:31:02,ebc3854b,desktop,/product/483,2,3,4,0
6fffdcdf-e287-48c0-82fa-bf72fd6d9c7e,292,29,wishlist,2026-06-02 03:26:57,56748eac,tablet,/product/29,3,1,4,2
4df42719-f816-4b07-801d-99e4b1d56bd3,39,35,view,2026-05-01 08:40:22,921cef3b,tablet,/product/35,8,4,3,2
ff597c4d-a586-4d7a-9233-02e5d435b914,684,89,view,2026-05-25 20:05:51,4eb45025,tablet,/product/89,20,0,3,2
3f59d147-7f58-42d5-9b2b-3ed62a123112,104,236,view,2026-06-03 11:13:48,8d5ebe0c,tablet,/product/236,11,2,3,2
d8d7dc3a-3a37-4885-ac64-a12a62ae0011,122,382,click,2026-04-28 00:11:55,182f04c3,mobile,/product/382,0,1,1,1
cf42dd2b-316f-4d81-97a2-f01b44c485ff,667,258,view,2026-04-25 13:35:54,c536a07f,desktop,/product/258,13,5,3,0
30c8ff7a-1142-4948-a37f-c1bf49b5e54b,571,30,view,2026-06-18 09:39:42,2e4ef6dc,tablet,/product/30,9,3,3,2
569a6fa0-0342-444c-bea5-38dd6adb8297,372,445,view,2026-05-15 22:58:31,7725520d,tablet,/product/445,22,4,3,2
6548f5a1-207e-40e2-9e95-17ad17235c87,873,23,search,2026-06-09 12:26:49,77626759,mobile,/product/23,12,1,2,1
e9372174-a9ee-4f3b-b13b-929f7aa873b8,203,352,add_to_cart,2026-05-03 14:42:12,2e8aed76,desktop,/product/352,14,6,0,0
83105ce7-41e6-4c87-8fad-d261872e3408,699,482,add_to_cart,2026-05-20 08:25:38,c8317657,tablet,/product/482,8,2,0,2
6559dc86-ae99-471d-9bb2-e1ce355e7814,344,492,wishlist,2026-06-25 06:57:49,79dcf86a,tablet,/product/492,6,3,4,2
a70b8eab-9175-44ce-8ee4-424231f7275f,393,179,search,2026-05-30 15:58:47,9a004793,mobile,/product/179,15,5,2,1
24b6a91c-5df1-449b-a59a-3a64a9ad8897,31,333,search,2026-07-08 08:00:30,74006463,tablet,/product/333,8,2,2,2
3bdbf7f8-a8a0-4c56-a51d-228d5f882369,538,237,view,2026-07-17 02:44:01,a3c6d14c,mobile,/product/237,2,4,3,1
c4e66d09-46cb-407c-913f-48fd4301ab72,763,482,view,2026-05-23 03:49:15,2b37fa10,mobile,/product/482,3,5,3,1
8ec55efd-75c1-447d-8982-6e04d9eaea30,285,273,view,2026-06-29 09:55:48,2eab8b92,desktop,/product/273,9,0,3,0
3f00089c-bf96-46cf-aa1e-d98db8fb67ff,458,175,click,2026-05-07 12:47:36,ed7bf4b6,tablet,/product/175,12,3,1,2
39e2c3b7-08ba-43d8-b586-f226154599d1,802,14,wishlist,2026-05-25 06:35:25,4d5be50b,tablet,/product/14,6,0,4,2
5085de78-59b8-49b4-bbc3-bf95c5923f48,441,202,click,2026-05-11 03:02:26,a9d8ddc9,mobile,/product/202,3,0,1,1
ebc88789-d24c-4f86-899c-740e3d948671,789,172,view,2026-05-13 22:04:07,05ffdacc,desktop,/product/172,22,2,3,0
cef8d56f-b1f9-49ff-a7e2-0a2309d908db,569,404,view,2026-05-25 03:16:52,8c6b04f6,tablet,/product/404,3,0,3,2
f5e44f02-9426-47a2-b34c-dc9f92721259,870,494,add_to_cart,2026-06-04 02:44:29,e245de9a,tablet,/product/494,2,3,0,2
9e29b801-aad1-4e33-a25c-620cedf9d2c5,725,87,view,2026-06-17 22:27:09,f486b079,desktop,/product/87,22,2,3,0
99d8b034-cea8-45b6-9cf4-a2ee3a62ebaf,798,144,wishlist,2026-07-04 04:49:32,85715c04,tablet,/product/144,4,5,4,2
32ca88ae-7840-4b21-8713-96cb92c3fa30,214,185,view,2026-04-25 23:04:20,71c4f1e7,desktop,/product/185,23,5,3,0
e4aabd8f-25a1-4eca-a119-718bb7139ded,936,393,wishlist,2026-05-10 00:11:54,8631e62f,desktop,/product/393,0,6,4,0
3a53959f-1583-4c67-b2db-15246ba5222d,967,297,click,2026-07-06 00:58:23,03ffa103,mobile,/product/297,0,0,1,1
6778170a-f4f2-4409-a08c-b5347b11fe99,977,192,search,2026-06-08 16:53:14,646d5c9d,mobile,/product/192,16,0,2,1
9c0aed74-aa83-44f5-abb8-007c0716b3d4,19,268,view,2026-06-24 07:54:48,34aefe19,mobile,/product/268,7,2,3,1
18bf5990-853c-481b-8d4b-438ad6e38a7a,807,169,view,2026-06-18 02:38:26,495b5413,mobile,/product/169,2,3,3,1
5234a202-b1d7-476a-99f1-4c4562755901,148,224,search,2026-05-18 02:18:19,d08f6bc6,mobile,/product/224,2,0,2,1
5750d38d-10c1-485a-be75-ffe24b71f432,314,257,wishlist,2026-06-29 20:16:51,ea92a358,tablet,/product/257,20,0,4,2
6a5e8770-5eb4-4263-ace4-9a59388c6dc2,57,442,wishlist,2026-06-29 05:21:58,e9be067b,tablet,/product/442,5,0,4,2
264a229f-a0c3-4154-94f7-6d392bc22310,4,225,search,2026-05-28 15:39:22,75fb1f58,tablet,/product/225,15,3,2,2
138211d4-7fea-4114-be16-19617d9ee62e,901,147,view,2026-06-29 06:24:17,ca8e8791,desktop,/product/147,6,0,3,0
9a094f84-7629-4f33-9484-552150876c9a,550,61,view,2026-06-10 05:16:32,3a1e8969,desktop,/product/61,5,2,3,0
d05f9492-087b-424e-8679-3e3d2d6e8e17,768,270,click,2026-05-27 16:35:47,cef6bb2f,mobile,/product/270,16,2,1,1
e3d2690d-32e8-43fd-aa5d-225df9fe00c7,724,252,view,2026-06-30 17:15:29,c1e1dcf7,tablet,/product/252,17,1,3,2
bfd7a183-5338-43b8-b966-a315ccd15325,842,284,add_to_cart,2026-04-29 08:02:16,c4ccc78a,mobile,/product/284,8,2,0,1
7079b47d-2adb-4225-9e3e-77422c4fcd96,755,333,search,2026-05-25 19:57:46,dcd9defc,tablet,/product/333,19,0,2,2
02f61ba7-3ab1-43d0-861f-f98ca7fb87ce,254,416,click,2026-05-25 13:21:35,820be9f0,mobile,/product/416,13,0,1,1
ba0b303a-a710-4825-8527-bccaf8d3cc5c,917,408,search,2026-06-25 04:18:56,71afcb13,mobile,/product/408,4,3,2,1
ee793e80-e339-40d3-ba2c-9ae2af149e8a,485,268,view,2026-07-05 09:44:28,9d91745c,mobile,/product/268,9,6,3,1
0e0b09a0-59da-4977-adcc-0f8a8dd67bed,207,86,click,2026-06-01 19:32:15,ecb4a7d8,mobile,/product/86,19,0,1,1
60730caf-ad29-4740-a3b0-32b269cdfc41,254,131,view,2026-07-10 00:29:53,13a99cb4,tablet,/product/131,0,4,3,2
4970205b-015b-4b7f-9e73-6029b959a34a,317,257,search,2026-06-25 11:10:04,39058569,desktop,/product/257,11,3,2,0
7ffc205a-3dd2-4667-8dd5-76e9ffd448ca,14,398,click,2026-06-10 05:43:33,422757e2,tablet,/product/398,5,2,1,2
77f16a5e-6fc8-4401-bea4-31190303c1b6,595,356,add_to_cart,2026-06-30 15:14:55,dd98beb0,tablet,/product/356,15,1,0,2
ad33bcd3-20f2-4a9f-8f05-45e945e57fbe,461,280,view,2026-07-16 22:49:53,b2c4d29f,desktop,/product/280,22,3,3,0
8b37aca0-10e7-4c06-91a4-cb21202ad84a,222,233,view,2026-06-27 18:42:34,1a64d8b3,mobile,/product/233,18,5,3,1
c7e39a05-4f64-4985-a136-a84c23823b28,422,104,view,2026-04-29 06:18:33,158af2a9,mobile,/product/104,6,2,3,1
7f775b7e-43e7-4cc5-a156-7406755c073f,386,403,click,2026-05-01 14:49:27,773b4717,desktop,/product/403,14,4,1,0
274f7c4b-b81d-498b-aeb7-1041350fec74,373,113,click,2026-05-04 07:44:00,de0277bd,mobile,/product/113,7,0,1,1
404cd934-dd2f-48a9-bb03-6f31bec5ebf2,297,443,click,2026-05-01 01:28:07,b6064a46,desktop,/product/443,1,4,1,0
18b43f73-ce73-41b4-a4d5-591a7a10beee,395,456,view,2026-05-28 18:20:39,72e25200,tablet,/product/456,18,3,3,2
554cc79b-333d-41bd-8005-f4b6ccaa9eb4,608,7,add_to_cart,2026-05-19 04:49:02,6370ab18,mobile,/product/7,4,1,0,1
b962fdcd-4d54-4398-a165-14621b3fa0c0,170,378,click,2026-06-29 18:19:27,31f0bf30,mobile,/product/378,18,0,1,1
4a3781cd-c42b-46a8-b777-76a8099a4665,646,389,add_to_cart,2026-05-26 12:02:07,991d3c9a,tablet,/product/389,12,1,0,2
4fc2cf8b-369a-4e1d-9b69-c93ff41f27be,328,253,search,2026-05-04 22:32:00,413215ca,desktop,/product/253,22,0,2,0
1b9894c5-2fd8-4782-99a1-a94316d9aa91,650,231,click,2026-05-18 07:55:51,91f453b6,tablet,/product/231,7,0,1,2
e86fb9f2-2e38-4e8b-96e4-2803ec2ab335,629,350,wishlist,2026-06-11 02:39:24,047733cc,desktop,/product/350,2,3,4,0
1f4ac7b4-c580-4680-b002-ca592d42268b,871,224,click,2026-06-19 15:00:21,c4e1a810,desktop,/product/224,15,4,1,0
de7b5e61-d51f-447e-a682-a97e7d2e3471,492,162,click,2026-06-10 03:22:19,26cb4c5a,mobile,/product/162,3,2,1,1
4d6caa6a-1f67-4a05-82ad-973c2cee82a3,477,347,view,2026-04-22 15:41:43,c09f506f,tablet,/product/347,15,2,3,2
b36db3b4-60ed-4305-8d72-2794c0ab706c,817,287,add_to_cart,2026-06-03 17:08:42,c10ad8d2,mobile,/product/287,17,2,0,1
